vintage_id,review,year,wine_alcohol,country,region,price,rating,grape
156848268,A perfect easy drinker with lots of flavour ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,"been through this wine many time, every time is a great time. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Nice Edizione from 2018, new harvest...I would say a bit more wood comparing to the previous ones but still nicely balanced",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,"Husband and I have been going back to this one. It’s a lovely Pinot, and definitely tastes different depending on what you eat! (Like most things I suppose.) I highly recommend this if you’re looking for a nice date night wine.",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
143590134,blackberry cherry plum oak dark fruit raspberry @,2016.0,,France, Saint-Émilion Grand Cru,26.8,4.1,Merlot
156840139,Very good value for money wine with good balance between fruit and tannins 😋,2016.0,,Italy, Toscana,16.83,3.8,Merlot
156527258,Ripe red berries and licorice in the nose. Passimento style wine. Amarone like wine. Raisins and ripe red fruit in the taste. Smooth acidity and tannins. Average aftertaste. ,2018.0,14.0,Australia, South Australia,11.06,4.0,Shiraz/Syrah
151190509,"Color: ruby
Nose: red berry, strawberry, wet grass
Taste: creamy, full body, gentle tannin, spices, liquorice, leather, long finish, chocolate, tobacco",2017.0,16.0,Italy, Toscana,37.35,3.9,Sangiovese
162964968,Rather Smooth and much taste of dark berries. cherry oak chocolate dark fruit leather @,2020.0,,Italy, Salento,8.26,4.1,Primitivo
1469676,Probaly was very good. :),2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
151190509,6th at wine tasting,2017.0,16.0,Italy, Toscana,37.35,3.9,Sangiovese
156101231,"A lot for your money is what I can say.

Bold and soft with notes of raspberry and plum. ",2018.0,15.0,Italy, Veneto,8.76,4.1,Corvina
157739188,"Extra half ⭐️ for super value “Gold Bird” when on offer from Vivino at usual White Bird price of £9.99
Time to sip and ponder a glass with pasta bolognese with about 1 hour to breath.
No distracting tannins, (just a modest touch in the finish) all appasamento style raisiny grape & dark cherry, with novel spearmint spicy finish that gives depth and breadth.
Luca Maroni uprates this from the 98 point white bird to 99 points, which is ridiculous, but it’s so predictably good it would beat many £20 to £30 wines",2016.0,,Italy, Toscana,11.06,4.0,Merlot
156848268,delicious everyday wine. good with young cheese a la parmesan,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,Very intense wine. Dark red color and taste of oak and fruits. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Really great Italian blend. plum, prune, graphite, blackberry and cherry. Intense Nielsen, fresh on the pallet and a nice long finish",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150543588,Lovely wine easy and rich tast smooth in the mouth ,2017.0,,Italy, Marche,20.86,4.2,Sangiovese
156263848,Soft/ easy drinkable with deep  ,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
85904409,"Oak, pepper, black plum, earthy, leather, cedar",2016.0,14.0,France, Pauillac,22.26,4.1,Cabernet Sauvignon
150293804,"Well-balanced, fruity, a lot of tannins, medium/full bodied, very pleasant acidity. Great wine for a date and romantic dinner with someone who appreciates dry red wines. ",2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
156527258,"Red fruit and dark fruit, dry, a bit of chocolate and a bit of pepper. Taste of grape stems as well, and a bit of a brick and mortar mouthfeel. Not overly complex but still happy for having had this bottle and opening it",2018.0,14.0,Australia, South Australia,11.06,4.0,Shiraz/Syrah
156098313,oak cherry leather tobacco ,2018.0,,Italy, Chianti Classico,30.66,4.1,Sangiovese
156289487,Dry and really good. I love this wine. Not an amarone but something uniq and different. ,2018.0,,Spain, Mallorca,20.65,4.1,Merlot
162906933,"Deep ruby color. Milky strawberry, black cherry, sweet spices and chocolate notes. Good alcohol/acidity and tannin balance. Downside is aeration removes most of the fine initial aromas so don’t over do it. Would recommend.",2020.0,,Italy, Bolgheri,33.46,4.2,Cabernet Sauvignon
156098313,"Rich in blackberries, cherry, deep aftertaste. Rich taste, a little oaky, a little smoky, a real Tuscan wine with elegant Sangiovese taste. The typical Tuscany taste with elegance.",2018.0,,Italy, Chianti Classico,30.66,4.1,Sangiovese
156263848,"Reminiscent of Christmas cake. Tastes of fruits, raisin, vanilla and marzipan. A really good red. You can taste the California in every sip. Love me some napa valley 😎 Cheers",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,Wonderful 2018 year. Many chocolate and plum mixed with some vanilla and notes of oak. A very nice year 🍷🍷👍💪🏻,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,The best I have ever tasted ~,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676, chocolate leather pepper,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
162976242,"Bold bit with lots of acidity 
Some oak and red fruit ",2020.0,,Italy, Terre Siciliane,10.22,4.2,Cabernet Sauvignon
156848268,vanilla cherry strawberry ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
85213787,Smooth full it’s what I like - I drank with coq au vin ,2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
164942605,Really works with pizza,2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
1469676,"The aroma is stunning: dense, complex and multi-layered. It can be ripe, overripe, jam-like fruit flavors (cherries, plums, black berries), spicy notes and Ausbaunoten (cigar smoke, toasty notes, tobacco) make up as well as perfume, the discreet in appearance. An abundance of aromas, paired with velvety tannins, a delicious touch and a fruit component reveals this cuvée of five grape varieties and two wine growing regions. This not ordinary wine has power, content and",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Dark purple. Powerful complex aromas of black cherries, plums and blackcurrant and vanilla notes. Full on the palate with soft tannins and a long finish.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,Oak vanilla cherry ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
156848268,This is really good white wine ),2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
164942605,"i have no idea that it was made in toscana and just sweet, not Michael Sweet, ???... anyway it’s good one for daily table house wine for red lovers! but a little bit too sweet again! ;) oh wish all be happy new year!!! :)",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
156848268,4+. Stars really.  Dry big and complex.  A fantastic wine for £6.50.  Tesco.  ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
156527258,Alcohol and jam ,2018.0,14.0,Australia, South Australia,11.06,4.0,Shiraz/Syrah
1469676,"Dark color, after aeration more intensive fruit, but dominated by wood. good body, blend of different italian regions, heavy glass bottle, more marketing than really extraordenary .",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,"Smooth, fruity taste.  With AT/MT",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
14380601,"Merry Christmas (Buon Natale), this is the wine to celebrate in style.  I always cook a goose for the main meal and there are only two Italian wines that will do such a rich bird the justice it deserves, Barolo or Taurasi.  One the red wine King of the North, the other it's Southern counterpart.  

This wine has a real depth of flavour and robustness.  Oak, vanilla and liquorice wrap you in the abundance of its ancient historical story, grown in the perfect soil reserved just for this wine, it is the king.",2015.0,14.5,Italy, Taurasi,36.26,3.9,Aglianico
85213787,Here’s a nice surprise.  Mostly red fruit but some nice dark fruit blended in.  Lovely smoke with the red cherry @4.1,2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
156101231,Good weekday wine. Smooth and easy to drink. Nothing too overwhelming and a steal at $13.,2018.0,15.0,Italy, Veneto,8.76,4.1,Corvina
156848268,"Having had several bottles of this wine… you’re foolish if you don’t try this wine. Seriously this man has nailed this wine. We just had it with filet mignonette, unbelievable there’s none left , sorry!",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
85213787,"Cherry, plum, vanilla. Decanted for 6 Hours. Very pleased ",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,"fruity and round,  but strong.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
151190509,"Great old standby favorite Tuscan🇮🇹. Mostly Sangiovese with a splash of Merlot,  just to keep things interesting!
Blend of tart berries, and rich plummy goodness, rosemary herbs dry soil.  Balanced tannins, medium finish. 4.1⭐",2017.0,16.0,Italy, Toscana,37.35,3.9,Sangiovese
164942605,"Central 🇮🇹blend. Very nice, and a great value on sale $14😃. Medium ruby color, earthy aromas of cherry red raspberry oak sweet tobacco and smoke. On the palate lots of black and red fruit  currant oak chocolate and raisin. Not overly dry with bold tannins and medium+ acidity. No decant , just the aerator. Fruit really intensified and the tannins mellowed out after some airtime in the glass. The earthiness paired perfectly with homemade bean soup, and this wine would be excellent with pizza. 
Cheers all 🇮🇹🍷😎",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
156157863,"Uber classic typical Bordeaux profile. Very well balanced, juicy, fruity... Well made! ",2018.0,12.5,France, Saint-Émilion Grand Cru,20.98,4.2,Merlot
85213787,"Nice 100% Aglianico, but I am a bit surpirsed by the super high ratings on Vivino. I wouldn’t go as far as 4.3. Anyhow, full body, lots of black fruits, plum, chocolate. It reminded me a bit of Primitivo, slightly less jammy though. So, all in all a good wine but not extraordinary as Vivino ratings would suggest. ",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
156848268,Well rounded and fruity wine. Pallet pleaser and not too complex.,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
156355599,A wee bit too sweet for my liking ,2018.0,14.0,Italy, Primitivo di Manduria,13.86,4.3,Primitivo
1469676,"2 regions, 5 grapes, 1 perfect blend. Dream companion to pulled porc.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
85213787,Red fruit. Black raspberry. Just dry enough. Light on the tongue but quite bold. Long finish. Excellent wine esp for the price. I’m ordering more!,2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
164942605,Way too drinkable. Nice full flavour and good sweetness level.,2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
150293804,Oak and vanilla on the nose. Jammy and plum and oak with soil on the palate. A bit too acidic ,2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
1469676,vanilla chocolate oak cherry ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
159381531,Very pricey for a slightly better than average wine. Nice label though ,2019.0,15.0,Portugal, Douro,19.46,4.0,Tinta Roriz
1469676,"nice evening with friends, enjoyed with ossobuco with risotto 🍷🍷🍷",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
157739188,Lovely. Great with pizza! ,2016.0,,Italy, Toscana,11.06,4.0,Merlot
160136298,vanilla plum cherry blackberry  dark chocolate oak,2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
1469676,Typical italian red wine with a really nice caracter. Notes of amarena cherry. Perfect wine for a good filet de boeuf. I really apreciated this beautifoul bottle.,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
164942605,"Great wine!
👁️ Deep red
👃🏻 Dark berries 
👅 cherry blackberry",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
168712016,"It's a decent, cheapish primitivo, fruity and punchy, maybe more similar to its Italian cousins than its fellow Zins",2019.0,,United States, Lodi,8.84,3.8,Zinfandel
159381531,"Excellent, fruity,
Not harsh, very flavoursome 👍",2019.0,15.0,Portugal, Douro,19.46,4.0,Tinta Roriz
1469676,Good​ as​ usual!!!!! ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"This must be one of the top selling wines on the continent - you can’t avoid it. You can see why though - total crowd pleaser. 🇮🇹

Last tasted this time last year - and it still has the goods.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
163972690,"I can't make a final valuation...normally eco wines don't feel great on me. Taste wise, is GOOD. Enjot",2020.0,,Spain, Ribera del Duero,26.6,4.1,Tempranillo
159983662,Ripe cherry and plum. Some wet leather and a little licorice. Touch of graphite here as well. Solid tannins and just a little residual sweetness. Pair with a creamy pepper sauce? Pretty short finish though. 3.75? 4 considering price.,2018.0,,Italy, Lazio,13.99,3.8,Shiraz/Syrah
1469676,"Power, complex, pretty bold.
A: jam
T: chocolate, tobacco, dried raisin, plum, long after taste that reminds Tuscany. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
162913665,Not dry and with a nice volume. Great to pair with meals or appetizers. Will def buy it again @ earthy,2020.0,12.0,Portugal, Alentejo,7.29,4.0,Alicante Bouschet
160199878, cherry raspberry strawberry leather oak red fruit tobacco cranberry vanilla blackberry plum licorice smoke pepper chocolate red cherry black cherry,2019.0,14.0,Italy, Langhe,19.59,3.9,Nebbiolo
1469676,Definitely this is Farnese at its best!,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,One of the best I’ve had so far. Must try. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150293804,Good minerality and acidity,2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
1469676,"What a great wine. Perfect end for a special evening .... long aftertaste, intense, smooth with just perfect tannin.
Dryfruit chocolate oak a bit earthy ... good balance.
Very reccomanded ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Always a reliable companion. Rhubarb on the nose. Licorice leather firm tannins and power going over in a long finish with oak chocolate leather. Wow! Love it. Great value for money. Could be saved for some time in the cellar. Difficult though. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Drunk as a companion to Burrata and Carpaccio, wonderful 👍👍👍",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
163185284,A little too much red fruits for me,2020.0,15.0,Italy, Puglia,10.63,4.1,Primitivo
156157863,"Pretty fruity. Got some medium tannins. Blackberry, leather. ",2018.0,12.5,France, Saint-Émilion Grand Cru,20.98,4.2,Merlot
151190509,"Had the first glass non decanted.  First sip had a wonderful aroma and taste.  I believe it was chocolate, tobacco and vanilla.  James suckling rated  it 94 points, this wine merits the rating. ",2017.0,16.0,Italy, Toscana,37.35,3.9,Sangiovese
156355599,"Blackberry, bramble, black plum, black cherry, jammy, chocolate, cedar, herbs, compote, vanilla. high residual sugar, high abv, med acidity, med+ tannin, full body.",2018.0,14.0,Italy, Primitivo di Manduria,13.86,4.3,Primitivo
156263848,"Too sweet on the nose, too oaky. Feels like chips.",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
151190509,"4.25

Need to let this baby breathe, but when it does it’s excellent. 

Silky creamy berries—distant chocolate 

Medium, maybe high-medium tannins. 

Higher acidity but still balanced. 

Fantastic with some pasta and a steak. ",2017.0,16.0,Italy, Toscana,37.35,3.9,Sangiovese
156848268,Very smooth plum blackcurrant and oak. Great value ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
156263848,"Horrible wine.  Sadly, this was was a recommended substitute from a delivery order.  Note to self, do not take recommendations from this not mentioned delivery service.",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
150611659,"Paired with stuffed pasta shells with cheese and spinach. Nose is cherries and leather, pomegranate and dried mushrooms. Up front red raspberries and more pomegranate…tannins fine and citrusy acidity. Finishes cherries and figs, citrus zest and brown sugar. Right down the middle and delish. ",2017.0,14.7,Spain, Rioja,13.99,3.9,Tempranillo
160199878,"Just plain delightful fruit, acid, tannins and good stuff ",2019.0,14.0,Italy, Langhe,19.59,3.9,Nebbiolo
159498249,I drank it all,2019.0,13.5,Italy, Primitivo di Manduria,17.26,4.3,Primitivo
156848268,"Lovely aroma, attractive taste, wonderful tempranillo
",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
160136298,"Delicious and moreish Shiraz. plum, blackberry and chocolate flavours. Perfect for an autumn/winter night of indulgence. ",2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
1469676,Still love it. Down to my last bottle.,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
160151365,"Light body, dry, well balanced. Very young, but also very good. ",2019.0,14.0,Italy, Brunello di Montalcino,83.41,4.5,Sangiovese
162364183,Delicious and smooth wine at a good price. Had it with a steak dinner and it was a perfect match. I highly recommend others to give this bottle a try. ,2016.0,14.0,France, Vin de France,11.36,3.6,Merlot
1469676,"Vanilla, chocolate. Full body, smooth ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Wine made from five ""autoctoni"" grape varieties of Italy perfectly matched together.  It sutisfies taste of both experienced and inexperienced wine lovers.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Soft but with good cuerpo ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
167353783,Smooth & medium body. Easy drinking Bordeaux Blend ,2018.0,,South Africa, Stellenbosch,28.28,4.3,Cabernet Franc
160145589,"Good value
Inky purple 
Dark fruit driven with finish of Licorice spice and minerals ",2019.0,13.5,Australia, Barossa Valley,27.86,4.0,Shiraz/Syrah
142319633,"Juicy red fruits, medium bodied, balanced tannins and acidity, extremely good value. Subtle notes of vanilla and blueberry ",2015.0,14.0,Italy, Costa Toscana,20.86,4.2,Merlot
162906933,Really good would buy again. Excellent ,2020.0,,Italy, Bolgheri,33.46,4.2,Cabernet Sauvignon
1469676,"Didn‘t like it so much this time because my attitude to this style of wine changed substantially. Now it appears too polished, with too much vanilla, and yes, all these red fruits...",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
161375238,"Great wine for the price. You get a lot of fruity notes on the nose like, blackberry, cherry, and strawberry. You also get violet and oak. It was definitely dryer than I expected. @[1|55850930|Caroliee Rodríguez]",2019.0,14.5,France, Montagne-Saint-Émilion,16.66,4.0,Merlot
156848268,Excellent blend. Outstanding value. Buy again.  ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,Smooth and deep tasting,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
158475988,"A decent Negoamaro, good legs, slightly thin but a good purchase from Puglia!",2018.0,,Italy, Salento,11.9,4.2,Negroamaro
160145589,"Fruity, mild, easy drinking",2019.0,13.5,Australia, Barossa Valley,27.86,4.0,Shiraz/Syrah
156263848,"Look: light bodied, pale Garnet. Nose: raspberry and some yeasty underneath, very faint Okie tobacco as well. Taste: nice light fruity taste, not complex or layered, but enjoyable all the same. Overall: good wine for the price. Pairs nicely with buttery crackers. Nice pleasant Pinot that I would drink again.",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,Expected better from a 99 pointer... Overly tannic,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150293804,Another excellent Emilio Moro enjoyed with Zuly at Basílico Ristorante on my first day after retirement. I am a free and very happy woman!!! (02/08/2020),2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
1469676,Again and again must have on Sunday table 🌟🍷🍷🤩🍀,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
163185284,Smooth and easy to drink.... not overly heavy or acidic ... a good wine to start with due to its subtle taste .... ,2020.0,15.0,Italy, Puglia,10.63,4.1,Primitivo
1469676,Always a pleasure👍👍😍,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,Great for value ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
159381531,"Very nice wine, easy to drink, the 2017 vintage is the best",2019.0,15.0,Portugal, Douro,19.46,4.0,Tinta Roriz
156848268,vanilla oak blackberry jam ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,"Merry x-mas everybody...🌟🎄🍷
Very nice plum, cherry, vanilla, tobacco and oaky note. For my taste 4.1🌟!",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156527258,"Smells of  plum chocolate oak
Minor tannins fruity good taste. 👍🏻🍷

Paired with grilled beef and potatoe gratin. ",2018.0,14.0,Australia, South Australia,11.06,4.0,Shiraz/Syrah
1469676,"2017vintage 4.2point
Blended and it wasn’t my style 
But quite decent wine

plum black fruit  chocolate oak vanilla jam raisin",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150293804,Another outstanding vintage of this affordable Ribera del Duero that tastes like it should cost twice as much. Satisfyingly complex yet accessible for just about any palate.,2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
1469676,"Big, powerful, vulgar!!! Blueberry",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,Traditional PN. Nothing spectacular. Just red tart fruit showing up with cranberry notes. There’s a tinge of toffee. Comes off weak up front in the mouth and stays there. Drinkable but average. ,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
150319009,"Powerful and balanced. Raisin and dense smoke. Reminds me of an Amarone,  but bigger and definitely more structured. 
Nice finish.
Probably could benefit another 3-5 years cellaring 2017 vintage reviewed.",2017.0,,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,"NV(2012) Farnese Fantini Edizione Cinque Autoctoni. Deep and very concentrated. Made by 5 local grapes of Abruzzo, Italy. Great! Tasted in 2015 Dec.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
164942605,"It has a rich velvety colour,  with deep cherry bouquet and tastes of dark red fruits and has an earthy texture..",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
1469676,Full body with fruiry taste,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,Jam on the nose.  Cherry and strawberry with some spice.  ,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
163688366, oak plum vanilla cedar coffee cassis,2016.0,14.0,Italy, Toscana,16.1,3.7,Merlot
1469676,"#20/2018. Medium ruby color. Beautiful fresh nose of amazing milk chocolate and vanilla supported by a bunch of black fruit, mainly blueberry. On the palate again milk chocolate, vanilla, blueberry and a lot of sweetness. Dried blueberry aftertaste. Smooth & short tannins. Very attractive expression, the flavors are bursting all around, both in the glass and in the mouth. 93/100",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,My favourite quaffa,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Excellent, needs 30 to open and lower serving temperature.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150293804,"My third bottle and a year on from the last, this is in such a lovely place! A big smokey nose of bacon, compost, leather and liquorice! Mouthfeel is warming and soft! It’s now been open for 7 hours, super glass on glass! The grip isn’t aggressive it’s kind and warming! 4 stars ",2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
156848268,"Great value for money! Fruity and oaky, rather on a sweet side",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
20161520,"Dry, oaky, high acidity and tannin, black currant, vanilla, plum, good value for money! ",2015.0,14.0,France, Saint-Émilion Grand Cru,23.66,4.1,Merlot
156157863,"Still (a bit too) young at the end of 2021, but great potential. Very enjoyable after oxygenation.
All the expected qualities of a St Emilion grand cru.",2018.0,12.5,France, Saint-Émilion Grand Cru,20.98,4.2,Merlot
150287130,Best wine so far form Castilla y Leon,2017.0,14.5,Spain, Sardón de Duero,46.19,4.4,Tempranillo
161074726,"Very full and enjoyable without being heavy

",2018.0,14.5,Italy, Montepulciano d'Abruzzo,16.69,3.8,Montepulciano
1469676,Old world but big tannins and very fruit forward. Alcohol obvious on the tongue. On the dry side. But balanced. Really tasty wine. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
160083243,"Dark fruit, pepper, spices, back bite on the flavors. Pretty solid Spanish wine",2018.0,,Spain, Ribera del Duero,12.46,3.7,Tempranillo
156848268,Favourite go to red wine 🍷,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
156527258,Excellent VFM Shiraz .... deep purple with smooth black currant & plum tastes with this big bold wine. Fabulous lingering pepper finish too .... would definitely have again! ,2018.0,14.0,Australia, South Australia,11.06,4.0,Shiraz/Syrah
141187874, vanilla blackberry chocolate oak smoke stone raspberry leather sweet tobacco,2015.0,14.0,Italy, Biferno,9.66,4.0,Montepulciano
156848268,"Too sweet, not particularly pleasant to drink, just one of the new breed of oversweetend, artificial tasting wines",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
156263848,"Banana, kerosene, tar  on the nose. Smoke, chocolate on the palate. Could be tasted every evening. Designer wine. Easy drinking.Haters would say: Faker than the face of Caitlyn Jenner.",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
156848268,"X2 
Slightly alchol flavour,
Best value for money.
Balanced acidity, sweetness, taste with vanilla.
",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,Very good wine for a very fair price!,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
160136298,"Excellent wine!
Just try it and enjoy )",2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
150611659,No complaints. Nice drinking wine from Costco. 7.99 there.,2017.0,14.7,Spain, Rioja,13.99,3.9,Tempranillo
1469676,"we  don't get bored of it!
",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,A lovely smooth wine ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
156848268,Amazing value for money. Packs a punch (fruit forward) without being sweet,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
167430286,"Thick, luscious and jammy with a nice mouth feel. Lots of cherries, berries and dark plums. A bit of dark chocolate and a hint of vanilla. Great red at any price, this one just happens to be a steal. Highly recommend. ",2020.0,14.0,Italy, Puglia,6.57,4.1,Negromaro
162976242,"nice, well built. oak, vanilla, blackberry, black currant. 
bold. ",2020.0,,Italy, Terre Siciliane,10.22,4.2,Cabernet Sauvignon
164942605,Good wine with fruit flavour. Nice for dinner with meat,2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
156263848,"Aromas of dill and vanilla. 
Fat and sweet with a lot of vanilla notes. 
",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,"Still one of my Favorite bottles, never had a bad one, big, loads of Dark fruit, vanilla, if you see it get it ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,Plum and blackcurrant. Nice tannins in the aftertaste. Very decent wine.,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
164942605,"Very smooth, easy, on the light side. ",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
156157863,"Pretty big bite straight out of the bottle; makes you want to put it back in! After sitting around for a day, much less aggressive, almost pleasant, but no particular flavours to recommend. Perhaps another decade in the cellar is required?
",2018.0,12.5,France, Saint-Émilion Grand Cru,20.98,4.2,Merlot
1469676,Simply excellent if you like full bodied Italian reds. A unique combination from 5 different grapes from 2 different regions of Italy. Worth every penny and I e of my favorite ones.,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
161452776,We had this chilled with seafood and it was a great match ,2019.0,15.0,Italy, Salento,16.07,4.0,Merlot
150611659,"Great value, reminded me of Cooper’s Hawk Camille",2017.0,14.7,Spain, Rioja,13.99,3.9,Tempranillo
156118413,Delicious and Great value. A dangerous combination. Goes very quickly in my house.,2018.0,,Italy, Toscana,9.66,3.9,Merlot
4334852,"4.4
Delightful floral nose. Unfiltered goodness. See photo of cork. Allow to open for 30-45 minutes after decanting. Black fruits, toasted oak, vanilla spice and forest floor. Bought here on ViVino after a price search. Great value for an incredible wine. ",2010.0,,France, Graves,21.55,4.2,Cabernet Sauvignon
21154063,Best you can get for the price. Fairly complex and very enjoyable ,2015.0,14.0,France,Saint-Émilion Grand Cru,33.59,4.1,Merlot
1469676,"Enjoyed the wine, soft and some tanins but not heavy.  Great with veal and some had fish and it worked well too!  The waiter had no clue where it was from and sId Emilia Romagna instead of Abruzzo ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
