name,type
Garage Wine Co Truquilemu Vineyard Lot 77 Dry Farrmed Old Vines Fieldblend Carignan 2016,red-wine
Garage Wine Co Vigno Dry Farmed Old Vines Field Blend Carignan 2019,red-wine
Garnacha de la Madre 2018,red-wine
Garofoli Piancarda Cnero Montepulciano Rosso 2020,red-wine
Gasper Bonita Red 2020,red-wine
Gassier Fleur de Syrah 2021,red-wine
Gato Negro Cabernet Merlot,red-wine
Gato Negro Cabernet Sauvignon,red-wine
Gato Negro Merlot,red-wine
Gato Negro Pinot Noir,red-wine
Grard Bertrand AN 806 Corbires 2019,red-wine
Grard Bertrand An 873 SyrahCarignan 2019,red-wine
Grard Bertrand An 990 Fitou GrenacheCarignan 2020,red-wine
Grard Bertrand Cte des Roses Pinot Noir 2021,red-wine
Grard Bertrand Chteau de Villemajou Grand Vin Rouge 2020,red-wine
Grard Bertrand Clos dOra 2018,red-wine
Grard Bertrand Clos dOra Minervois La Livinire 2018,red-wine
Grard Bertrand Domaine de lAigle Pinot Noir 2021,red-wine
Grard Bertrand Heritage 560 Tautavel 2020,red-wine
Grard Bertrand Heritage An 1886 Les Aspres GrenacheMourvdreSyrah 2019,red-wine
Grard Bertrand LHospitalitas La Clape 2021,red-wine
Grard Bertrand La Forge 2019,red-wine
Grard Bertrand La Forge 2020,red-wine
Grard Bertrand Languedoc,red-wine
Grard Bertrand Le Viala 2020,red-wine
Gen del Alma Otra Piel Red Blend 2017,red-wine
Genetie Bourgogne Pinot Noir Illumine 2020,red-wine
Geoff Merrill GW Cabernet Sauvignon 2014,red-wine
Georges Duboeuf Beaujolais,red-wine
Georges Duboeuf Beaujolais AOC,red-wine
Georges Duboeuf BeaujolaisVillages,red-wine
Georges Duboeuf Domaine Mont Chavy Morgon 2020,red-wine
Georges Duboeuf Jean Gamet Cuve des Vignerons Beaujolais,red-wine
Georgian Hills Marechal Foch VQA,red-wine
Georgian Hills Marquette 2021,red-wine
Georgian Hills Notty Bay Rouge VQA,red-wine
Gerard Bertrand Change Cabernet Sauvignon,red-wine
Gerard Bertrand Pollinat Syrah,red-wine
Gerhard Wohlmuth Weingut GmbH Zweigelt Steiermark Dry Red 2019,red-wine
Geyser Peak Cabernet Sauvignon 2019,red-wine
Ghost Pines Winemakers Blend Cabernet Sauvignon 2020,red-wine
Ghost Pines Winemakers Blend Merlot,red-wine
Giacomo Borgogno  Figli Barolo Cannubi 2012,red-wine
Giacomo Borgogno  Figli Cannubi Barolo 2017,red-wine
Giacomo Borgogno  Figli Fossati Barolo 2017,red-wine
Giallo Toscana Rosso IGT 2018,red-wine
Gianni Gagliardo Barolo 2018,red-wine
Gigal Merlot KP 2020,red-wine
Gilgal CabernetMerlot Golan Heights KP 2020,red-wine
Gillmore Vigno Dry Farmed Old Vines Carignan 2015,red-wine
Giordano Selvato Morellino di Scansano 2020,red-wine
Giovanni Rosso Cerretta Barolo 2017,red-wine
Girard Cabernet Sauvignon 2019,red-wine
Giuliano Chianti Primizie KP 2020,red-wine
Glaetzer Anaperenna ShirazCabernet Sauvignon 2018,red-wine
Glen Carlou Cabernet Sauvignon 2020,red-wine
Glen Carlou Grand Classique 2020,red-wine
Glenelly Glass Collection Merlot 2018,red-wine
Glenelly Lady May 2017,red-wine
Gloria Reynolds Art  Tradition 2009,red-wine
Gnarly Head Cabernet Sauvignon,red-wine
Gnarly Head Old Vine Zinfandel,red-wine
Goats do Roam Red,red-wine
Godelia Mencia Red 2015,red-wine
Golden Gufo Primitivo Puglia IGP,red-wine
Golden West The Promise Pinot Noir 2020,red-wine
Goldeneye Pinot Noir 2020,red-wine
Goldeneye Ten Degrees Pinot Noir 2019,red-wine
Good Natured Merlot Gamay Noir VQA,red-wine
Gordon Ramsay Intenso 2020,red-wine
GOTT Cabernet Sauvignon 2017,red-wine
Graffigna Malbec,red-wine
Gramercy Reserve Cabernet Sauvignon 2017,red-wine
Gran Feudo Reserva,red-wine
Gran Passione Rosso 2022,red-wine
Granatum 2017,red-wine
Grand Napa Stone Crib Single Vineyard Cabernet Sauvignon 2018,red-wine
Grand Sud Merlot,red-wine
Grange of Prince Edward Almanac Red VQA,red-wine
Granja Remelluri Gran Reserva 2011,red-wine
Grant Burge The Holy Trinity GrenacheShirazMourvdre 2020,red-wine
Grasshopper Rock Earnscleugh Vineyard Pinot Noir 2018,red-wine
Great Heart Cabernet Sauvignon 2020,red-wine
Greystone Pinot Noir 2019,red-wine
Greystone Vineyard Ferment Pinot Noir 2018,red-wine
Grgich Hills Estate Grown Cabernet Sauvignon 2018,red-wine
Grgich Hills Estate Grown Zinfandel 2018,red-wine
Grgich Hills Estate Merlot 2019,red-wine
Groth Oakville Cabernet Sauvignon 2018,red-wine
Guadalupe Red 2020,red-wine
Guado al Tasso 2015,red-wine
Guado al Tasso 2020,red-wine
Guado al Tasso ContUgo 2020,red-wine
Guado al Tasso Il Bruciato 2021,red-wine
Guado al Tasso Matarocchio,red-wine
Guado al Tasso Matarocchio 2011,red-wine
Guado al Tasso Matarocchio 2012,red-wine
Guado al Tasso Matarocchio 2013,red-wine
Guarda Rios Red 2020,red-wine
Gurjaani Old Marani Kindzmarauli Red 2019,red-wine
Guy Farge Harmonie 2018,red-wine
HJ Fabre Reserva Cabernet Franc 2021,red-wine
Hacienda Lpez de Haro Crianza 2019,red-wine
Hager Matthias Zweigelt Blauburger 2021,red-wine
Hahn GSM Arroyo Seco 2020,red-wine
Hall Kathryn Hall Cabernet Sauvignon 2016,red-wine
Hall Kathryn Hall Cabernet Sauvignon 2019,red-wine
Halos de Jupiter Adraste ChteauneufduPape 2020,red-wine
Halos de Jupiter Ctes du Rhne 2021,red-wine
Halos de Jupiter Vacqueyras 2019,red-wine
Halos of Jupiter Adraste ChteauneufduPape 2020,red-wine
Hamilton Russell Pinot Noir 2022,red-wine
Handpicked Regional Selections Shiraz 2018,red-wine
Hans Herzog Pinot Noir 2018,red-wine
Hans Herzog Spirit of Marlborough 2015,red-wine
Happs Three Hills Charles Andreas 2016,red-wine
Hardys Stamp Series Shiraz Cabernet,red-wine
Hardys Stamp Series Shiraz Cabernet Sauvignon,red-wine
Hardys Varietal Range Shiraz,red-wine
Hare CabernetMerlot 2017,red-wine
Harwood Estate Admirals Blend VQA,red-wine
Haselgrove First Cut Cabernet Sauvignon 2019,red-wine
Haselgrove Protector Cabernet Sauvignon 2019,red-wine
Haywire Pinot Noir 2020,red-wine
Haywire Secrest Mountain Pinot Noir 2020,red-wine
Head High Pinot Noir 2021,red-wine
Headline Acts Shiraz,red-wine
Heartland Directors Cut Shiraz 2019,red-wine
Heartland Spice Trader Cabernet SauvignonShiraz 2018,red-wine
Heartland Stickleback Red 2021,red-wine
Hecht  Bannier Ctes du RoussillonVillages 2015,red-wine
Hector Durigutti HD Old Vines Malbec 2021,red-wine
Hedges Descendants Ligeois Dupont Syrah 2018,red-wine
Hedges Family Estate Red 2020,red-wine
Heimann  Fiai Baranyavolgy Kekfrankos 2019,red-wine
Heimann  Fiai Bati Kereszt Single Vineyard Kekfrankos 2018,red-wine
Heir Apparent Oakville Cabernet Sauvignon 2018,red-wine
Heirloom Barossa Shiraz 2019,red-wine
Heitlinger Reserve Pinot Noir 2019,red-wine
Heitz Lot C91 Cabernet Sauvignon 2018,red-wine
Henri de Villamont Les Feusselottes ChambolleMusigny 1er Cru 2017,red-wine
Henri de Villamont Les Feusselottes ChambolleMusigny 1er Cru 2018,red-wine
Henri de Villamont Les Renardes Corton Grand Cru 2017,red-wine
Henry of Pelham Baco Noir Old Vines VQA,red-wine
Henry of Pelham Baco Noir VQA,red-wine
Henry of Pelham Bin 106 Lost Boys Limited Edition Baco Noir 2019,red-wine
Henry Of Pelham Cabernet Merlot VQA,red-wine
Henry of Pelham Estate CabernetMerlot 2019,red-wine
Henry of Pelham Estate Gamay 2020,red-wine
Henry of Pelham Estate Pinot Noir 2019,red-wine
Henry of Pelham Lost Boys Limited Edition Bin 106 Baco Noir 2021,red-wine
Henry of Pelham Pinot Noir VQA,red-wine
Henry of Pelham Speck Family Reserve Baco Noir,red-wine
Henry of Pelham Speck Family Reserve CabernetMerlot 2019,red-wine
Henry Of Pelham Speck Family Reserve Pinot Noir 2020,red-wine
Henschke Keyneton Euphonium 2018,red-wine
Hentley Farm The Stray GrenacheShiraz 2021,red-wine
Herdade do Rocim 2021,red-wine
Herdade So Miguel Colheita Seleccionada Tinto 2020,red-wine
Heredad de Baroja Crianza 2016,red-wine
Heredis Nebbiolo 2021,red-wine
Herenza Semi Crianza KPM 2020,red-wine
Hermandad Blend 2018,red-wine
Heron Hill Pinot Noir Reserve Finger Lakes 2017,red-wine
Herzbube Rudesheimer Berg Rottland Pinot Noir Dry 2018,red-wine
Herzog Lineage Choreograph Red Blend KPM 2020,red-wine
Herzog Lineage Pinot Noir KPM 2020,red-wine
Hesketh GAR Great Australian Red 2019,red-wine
Hess Collection Allomi Cabernet Sauvignon 2021,red-wine
Hess Select Cabernet Sauvignon 2019,red-wine
Hewitson Mother Vine Monopole Shiraz 2018,red-wine
Hewitson Old Garden Single Vineyard Mourvdre 2019,red-wine
Hickinbotham Brooks Road Shiraz 2019,red-wine
Hickinbotham Trueman Cabernet Sauvignon 2018,red-wine
Hidden Bench Gamay 2021,red-wine
Hidden Bench Pinot Noir 2021,red-wine
Hidden Bench Terroir Cach 2019,red-wine
High Road Cellars Cabernet Merlot,red-wine
High Valley Vineyard Zinfandel 2019,red-wine
Hirsch East Ridge Pinot Noir 2018,red-wine
Hirsch Reserve Pinot Noir 2018,red-wine
Hirsch San Andreas Fault Pinot Noir 2019,red-wine
Hirsch The BohanDillon Pinot Noir 2020,red-wine
Hob Nob Pinot Noir Pays DOC,red-wine
Hollick Ravenswood Cabernet Sauvignon 2018,red-wine
Hollick Tannery Block Cabernet SauvignonMerlot 2019,red-wine
Hollick The Bard Cabernet Sauvignon 2021,red-wine
Honest Lot Cabernet Sauvignon,red-wine
Hoopla The Mutt Red Blend 2018,red-wine
Hopetown Wine Co Hill House Craft Red VQA,red-wine
Hospices de Beaune Cuve JeanLuc Bissey chezeaux Grand Cru 2014,red-wine
Hourglass Estate Cabernet Sauvignon 2019,red-wine
Howard Park Abercrombie Cabernet Sauvignon 2017,red-wine
Howards Folly Freshco Tinto 2021,red-wine
Howards Folly Sonhador Tinto 2018,red-wine
Howards Folly Touriga Nacional 2017,red-wine
Howell Mountain Vineyards Howell Mountain Cabernet Sauvignon 2017,red-wine
Howell Mountain Vineyards Howell Mountain Old Vine Zinfandel 2017,red-wine
Howell Mountain Vineyards Petit Verdot 2015,red-wine
Howell Mountian Vineyards Howell Mountain Primitivo Clone Zinfandel 2017,red-wine
Hoya De Cadenas Reserva Tempranillo UtielRequena DO,red-wine
Huff Estates Merlot VQA,red-wine
Humberto Canale Intimo Selected Vineyards Malbec 2022,red-wine
Hunters Pinot Noir 2022,red-wine
I Latina La Armonia Vineyard Petit Verdot 2019,red-wine
I Love NY Red,red-wine
Icellars Reserve Red 2019,red-wine
Ikon Cabernet Franc Evangelista 2018,red-wine
Ikon Genezis Red 2018,red-wine
Ikon Merlot 2019,red-wine
Il Borro 2018,red-wine
Il Carnasciale Il Caberlot 2018,red-wine
Il Drago e la Fornace Rosso Foco Etna DOC 2018,red-wine
Il Grappolo Sassocheto Brunello di Montalcino 2017,red-wine
Il Palagio When We Dance Chianti 2021,red-wine
Il Poggio Sannio Aglianico 2018,red-wine
Il Seggio Bolgheri DOC 2018,red-wine
Illuminati Riparosso Mont DAbruzzo DOC,red-wine
Imagery Cabernet Sauvignon 2020,red-wine
Imperfecto 2018,red-wine
Imperial Gran Reserva 2015,red-wine
Inception Deep Layered Red,red-wine
Incognito Red Cuvee 2017,red-wine
Indomable Blend de Malbec 2021,red-wine
Infinito Winemakers Selection Malbec 2018,red-wine
Inglenook Cabernet Sauvignon 2019,red-wine
Inglenook Rubicon 2019,red-wine
Inniskillin Baco Noir VQA,red-wine
Inniskillin Montague Vineyard Pinot Noir 2019,red-wine
Inniskillin Pinot Noir VQA,red-wine
Inniskillin Reserve Cabernet Franc 2020,red-wine
Intrinsic Red Blend 2020,red-wine
Iona One Man Band Red 2018,red-wine
Iris Vineyards Pinot Noir 2021,red-wine
Iron  Sand Cabernet Sauvignon 2019,red-wine
Ironstone Cabernet Sauvignon 2020,red-wine
Ironstone Estate Grown Reserve Cabernet Sauvignon 2020,red-wine
Ironstone Merlot 2020,red-wine
Ironstone Old Vine Zinfandel 2020,red-wine
Ironstone Reserve Old Vine Zinfandel 2019,red-wine
Irony Cabernet Sauvignon 2020,red-wine
Irvine Spring Hill Shiraz 2020,red-wine
Isabel Ferrando ChteauneufduPape 2020,red-wine
Isole e Olena Cepparello 2019,red-wine
Isole e Olena Chianti Classico 2019,red-wine
Ivory  Burt Old Vine Zinfandel 2019,red-wine
JHarden Cabernet Sauvignon,red-wine
J Denuzire CrozesHermitage 2021,red-wine
J Lebegue Lussac StEmilion,red-wine
J Lohr Carols Vineyard Cabernet Sauvignon 2019,red-wine
J Lohr Cuve PAU 2018,red-wine
J Lohr Cuve POM 2018,red-wine
J Lohr Falcons Perch Pinot Noir 2021,red-wine
J Lohr Hilltop Cabernet Sauvignon,red-wine
J Lohr Hilltop Cabernet Sauvignon 2020,red-wine
J Lohr Los Osos Merlot,red-wine
J Lohr Los Osos Merlot 2020,red-wine
J Lohr Pure Paso Proprietary Red 2020,red-wine
J Lohr Seven Oaks Cabernet Sauvignon,red-wine
J Lohr Seven Oaks Cabernet Sauvignon 2020,red-wine
J Lohr Signature Cabernet Sauvignon 2018,red-wine
J Lohr South Ridge Syrah 2020,red-wine
J VidalFleury CrozesHermitage 2020,red-wine
JC Perraud Givry 2018,red-wine
JP Chenet Pinot Noir Reserve VdFrance,red-wine
Jackson Estate Vintage Widow Pinot Noir 2018,red-wine
JacksonTriggs Cabernet Sauvignon,red-wine
JacksonTriggs Cabernet Sauvignon Light,red-wine
JacksonTriggs Grand Reserve Cabernet Sauvignon 2019,red-wine
JacksonTriggs Grand Reserve Meritage 2020,red-wine
JacksonTriggs Grand Reserve Pinot Noir 2019,red-wine
JacksonTriggs Merlot,red-wine
JacksonTriggs Proprietors Selection Smooth Red,red-wine
JacksonTriggs Reserve Baco Noir VQA,red-wine
JacksonTriggs Reserve Cabernet Franc Cabernet Sauvignon VQA,red-wine
JacksonTriggs Reserve Meritage VQA,red-wine
JacksonTriggs Reserve Merlot VQA,red-wine
JacksonTriggs Reserve Rich  Robust Red VQA,red-wine
JacksonTriggs Shiraz,red-wine
Jacobs Creek Double Barrel Cabernet Sauvignon,red-wine
Jacobs Creek Double Barrel Shiraz,red-wine
Jacobs Creek Grenache Shiraz,red-wine
Jacobs Creek Reserve Cabernet Sauvignon Limestone Coast,red-wine
Jacobs Creek Reserve Shiraz,red-wine
Jacobs Creek Shiraz,red-wine
Jacobs Creek Shiraz Cabernet Sauvignon,red-wine
Janare Cantari Riserva Aglianico 2014,red-wine
Janzen Beckstoffer Missouri Hopper Vineyard Cabernet Sauvignon 2018,red-wine
Jasci  Marchesani Rudhir Montepulciano dAbruzzo 2019,red-wine
Jasper Hill Georgias Paddock Shiraz 2013,red-wine
Jasper Hill Georgias Paddock Shiraz 2015,red-wine
JCB Passion 2019,red-wine
JCB Unity 2021,red-wine
Jean Baptiste Jessiaume Santenay 2018,red-wine
Jean Loron Les Grandes Amours SaintAmour 2022,red-wine
JeanBaptiste Jessiaume Volnay 2018,red-wine
JeanClaude Boisset Les Cherbaudes GevreyChambertin 1er Cru 2019,red-wine
JeanClaude Boisset Les Grves Beaune 1er Cru 2018,red-wine
JeanClaude Boisset Les Ursulines Bourgogne Pinot Noir,red-wine
JeanClaude Boisset SavignyLsBeaune 1er Cru Aux Guettes 2018,red-wine
JeanErnest Descombes Morgon 2019,red-wine
JeanLuc Colombo Terres Brles Cornas 2017,red-wine
JeanMarc Boillot Volnay 2017,red-wine
JeanPaul Brun Le Ronsay Beaujolais 2021,red-wine
JeanPierre Moueix Bordeaux 2018,red-wine
Jeff Carrel Les Darons 2021,red-wine
Jeff Cohn Cellars Domaine des Chirats Rockpile Vineyard Syrah 2014,red-wine
Jericho Canyon West Wall Cabernet Sauvignon 2016,red-wine
Jeunesse Cabernet Sauvignon KPM,red-wine
Jim Barry The Armagh Shiraz 2016,red-wine
Jim Barry The McRae Wood Shiraz 2017,red-wine
Jim Jim The DownUnderdog Shiraz 2019,red-wine
Jip Jip Rocks Shiraz 2021,red-wine
Jip Jip Rocks ShirazCabernet 2021,red-wine
JJ McWilliam Cabernet Merlot,red-wine
JJ McWilliam Shiraz Cabernet,red-wine
Joel Gott 815 Cabernet Sauvignon,red-wine
Joel Gott 815 Cabernet Sauvignon 2019,red-wine
Joel Gott Palisades 2017,red-wine
Joel Gott Washington Red Blend 2018,red-wine
Joliesse Cabernet Sauvignon,red-wine
Jonata La Sangre de Jonata 2018,red-wine
Jordan Cabernet Sauvignon 2018,red-wine
Jorge Piernas Antonio Piernas Monastrell 2020,red-wine
Jos Maria da Fonseca Domini 2019,red-wine
Jose Antonio Aires de Vendimia Menca de Valtuille 2018,red-wine
Jose De Sousa Alentejano Red 2018,red-wine
Joseph Phelps Cabernet Sauvignon 2021,red-wine
Joseph Phelps Insignia 2019,red-wine
Josh Cellars Bourbon Barrel Aged Reserve Cabernet Sauvignon,red-wine
Josh Cellars Cabernet Sauvignon,red-wine
Josh Cellars Legacy Red,red-wine
Josh Cellars Merlot,red-wine
Josh Cellars Pinot Noir,red-wine
Josh Cellars Reserve Paso Robles Cabernet Sauvignon,red-wine
JoubertTradauw Reserve Cabernet Franc 2017,red-wine
JP Azeito Red,red-wine
JSC Corporation Kindzmarauli Pirosmani 2020,red-wine
Juan Gil Pedrera Monastrell,red-wine
Jules Taylor Pinot Noir 2020,red-wine
Juli Organic Cabernet Sauvignon,red-wine
Julia Florista Red,red-wine
Julien Schaal Walker Bay Syrah 2020,red-wine
Juniper Three Fields Cabernet Sauvignon 2020,red-wine
Juniper Three Fields Shiraz 2019,red-wine
Justin Cabernet Sauvignon 2019,red-wine
Kacaba Cabernet Franc 2019,red-wine
Kacaba Cabernet VQA,red-wine
Kaesler Old Bastard Shiraz 2018,red-wine
Kaiken Malbec,red-wine
Kaiken Ultra Cabernet Sauvignon 2019,red-wine
Kaiken Ultra Malbec 2020,red-wine
Kanonkop Cabernet Sauvignon 2017,red-wine
Kapcsndy Grand Vin Cabernet Sauvignon 2014,red-wine
Karas Red Blend 2020,red-wine
Karls Scepter Coonawarra Cabernet Sauvignon 2018,red-wine
Kartuli Vazi Limited Edition SemiSweet Kindzmarauli 2020,red-wine
Katogi Averoff Inima Xinomavro,red-wine
Kay Brothers Amery Vineyard Block 6 Shiraz 2018,red-wine
Knigschaffhauser Steingrble Trocken Pinot Noir 2019,red-wine
Kechris Genesis Merlot Xinomavro 2020,red-wine
Kechris Xinomavro 2020,red-wine
Kedem Cream Red Concord KPM,red-wine
Keenan Mernet Reserve 2018,red-wine
Keenan Spring Mountain Reserve Cabernet Sauvignon 2017,red-wine
Keep Calm  Thrive Cabernet Sauvignon,red-wine
Kelman Red Blend DOC 2017,red-wine
Kerr Cellars Napa Valley Cabernet Sauvignon 2018,red-wine
Kew Soldiers Grant 2019,red-wine
Kew Vineyards Pinot Noir 2019,red-wine
Kilikanoon Attunga 1865 Shiraz 2010,red-wine
Kilikanoon Killermans Run Cabernet Sauvignon 2019,red-wine
Kilikanoon Killermans Run Shiraz,red-wine
Kilikanoon Oracle Shiraz 2017,red-wine
Kim Crawford Pinot Noir,red-wine
KIN Vineyards Carp Ridge Pinot Noir VQA,red-wine
KIN Vineyards Civil Grit Marquette VQA,red-wine
Kir Yianni Cuve Villages Xinomavro 2019,red-wine
Kir Yianni Dyo Elies Syrah Merlot 2019,red-wine
KirYianni Diaporos Single Vineyard Xinomavro 2018,red-wine
Kirrihill Partner Series Cabernet Sauvignon 2019,red-wine
Kleinood Tamboerskloof Syrah 2017,red-wine
Klinker Brick Cabernet Sauvignon 2019,red-wine
Klinker Brick Winery Brickmason Red Blend 2019,red-wine
Knappstein Clare Valley Cabernet Sauvignon 2020,red-wine
Knappstein Clare Valley Shiraz 2019,red-wine
Knappstein Enterprise Cabernet Sauvignon 2019,red-wine
Knappstein The Mayors Vineyard Shiraz 2019,red-wine
Koncho Kindzmarauli 2020,red-wine
Koncho Winery Saperavi 2019,red-wine
Konzelmann Cabernet Sauvignon Reserve VQA,red-wine
Konzelmann Canada Red VQA,red-wine
Konzelmann Merlot VQA,red-wine
Konzelmann Pinot Noir VQA,red-wine
Konzelmann Reserve Series MerlotShiraz 2019,red-wine
Konzelmann Shiraz VQA,red-wine
Koskil Pinot Noir 2021,red-wine
Kourtakis Apelia Agiorgitiko St George Red Peloponnese IGP,red-wine
Koyle Royale Alto Colchagua Carmenre 2019,red-wine
Kraneman Estate Hasso Red 2019,red-wine
Kressmann Selection Merlot,red-wine
Krupp Brothers Synchrony Stagecoach Vineyard Red Blend 2017,red-wine
Krupp Brothers The Doctor Stagecoach Vineyard Red Blend 2018,red-wine
Krutz Beckstoffer Georges III Vineyard Cabernet Sauvignon 2018,red-wine
Krutz Beckstoffer Georges III Vineyard Cabernet Sauvignon 2019,red-wine
Krutz Soberanes Vineyard Pinot Noir 2018,red-wine
Ktima Biblia Chora Red Organic PGI Pangeon Estate 2020,red-wine
Ktima Gerovassiliou Avaton 2019,red-wine
Ktima Gerovassiliou Red 2020,red-wine
Ktima Spiropoulos Unoaked Organic PDO 2021,red-wine
KWV Cathedral Cellar Pinotage 2018,red-wine
LAmbiance Red,red-wine
LAstemia Pentita Cannubi Barolo 2016,red-wine
LAstemia Pentita Terlo Barolo 2016,red-wine
LAvenir Single Block Pinotage 2019,red-wine
LAventure Estate Cuve 2019,red-wine
LAventure Optimus 2020,red-wine
LEcole N41 Columbia Valley Cabernet Sauvignon 2019,red-wine
LEpayrie Special Reserve Rouge,red-wine
LUsine Annapolis Vineyard Pinot Noir 2018,red-wine
LA Cetto Petite Sirah 2020,red-wine
La 40 SA Tigerstone Malbec Caf Sal 2018,red-wine
La Baume La Grande Olivette Merlot 2022,red-wine
La Bica Bussia Barolo 2018,red-wine
La Cappuccina Campo Buri CarmenreOseleta 2018,red-wine
La Castellina Reale 2016,red-wine
La Chapelle de la Mission 2000,red-wine
La Chapelle de la Mission 2010,red-wine
La Crema Russian River Valley Pinot Noir 2021,red-wine
La Crema Sonoma Coast Pinot Noir,red-wine
La Crema Sonoma Coast Pinot Noir 2022,red-wine
La Croix Bonis 2016,red-wine
La Fabrique Vieux Carignan Organic 2021,red-wine
La Ferme du Mont Ctes Jugunda Gigondas 2015,red-wine
La Ferme du Mont Le Ponnant Ctes du RhneVillages 2021,red-wine
La Fiorita Fiore di NO Brunello di Montalcino 2016,red-wine
La Fornace Origini Brunello di Montalcino 2017,red-wine
La Fortezza Aglianico del Taburno 2018,red-wine
La Gerla Riserva gli Angeli Brunello di Montalcino 2013,red-wine
La Linda Malbec,red-wine
La Linda Private Selection Old Vines Malbec,red-wine
La Luna e I Fal Barbera dAsti Superiore 2020,red-wine
La Maldita Garnacha Red,red-wine
La Mannella Rosso di Montalcino 2019,red-wine
La Marchigiana Vino Natural Ancestral Bonarda 2020,red-wine
La Mascota Cabernet Sauvignon,red-wine
La Mascota Malbec 2020,red-wine
La Massa Giorgio Primo 2018,red-wine
La Mimbrera De Exopto Graciano Tinto 2021,red-wine
La Motte Pierneff SyrahViognier 2018,red-wine
La Nerthe Les Cassagnes Ctes du RhneVillages 2020,red-wine
La Pieve Barolo 2019,red-wine
La Posta Armando Bonarda 2022,red-wine
La Posta Fazzio Malbec 2020,red-wine
La Posta Pizzella Family Malbec 2021,red-wine
La Prometida Revoltosa Cinsault 2020,red-wine
La Prometida Revoltosa Merlot Cauquenes 2020,red-wine
La Roselire Ctes du Rhne Villages Laudun 2020,red-wine
La Sala del Torriano Riserva Chianti Classico 2018,red-wine
La Seigneurie Vieilles Vignes  Pierrot 2020,red-wine
La Spinosa Giovito Sangiovese 2020,red-wine
La Spinosa Merlito 2020,red-wine
La Vieille Ferme Cotes du Ventoux,red-wine
La Vieille Ferme Cotes Du Ventoux AOC,red-wine
La Vinya del Vuit El Vuit 2014,red-wine
La Vite Lucente 2021,red-wine
Lab Red Lisboa VR,red-wine
Laberinto Cenizas Mezcla Tinta 2018,red-wine
Laberinto Trumao Norte 2018,red-wine
Labet CdRhone AOC,red-wine
Lacour Tourny Bordeaux Merlot Cabernet,red-wine
Lafage Narassa 2020,red-wine
Lagar de Codegua GSM Cachapoal Valley 2019,red-wine
Lagar de Codegua Syrah Edicion Limitado 2018,red-wine
Lakes Folly Cabernets 2014,red-wine
Lakeview Bourbon Aged Cabernet Franc 2019,red-wine
Lampante Montefalco Rosso Riserva DOC 2017,red-wine
LAN A Mano Edicin Limitada 2018,red-wine
LAN Crianza,red-wine
LanderJenkins Cabernet Sauvignon 2021,red-wine
Lange Providence Road Shiraz 2020,red-wine
Langmeil Prime Cut Shiraz 2021,red-wine
Lapis Luna Pinot Noir,red-wine
Las Invernadas Cabernet Sauvignon 2021,red-wine
Las Moradas de San Martin Libro Once Las Luces Garnacha 2011,red-wine
Las Mulas Cabernet Sauvignon Reserva Organic,red-wine
Las Mulas Merlot Reserva Organic,red-wine
Las Quebradas Monastrell 2018,red-wine
Las Veletas Almaule 2021,red-wine
Las Veletas Cuartel N73 Carignan 2019,red-wine
Las Veletas GrenacheCarignanMourvdre 2019,red-wine
Latour Pinot Noir,red-wine
Laughing Stock Vineyards Portfolio 2020,red-wine
Laura Hartwig Laura 2014,red-wine
Laurent Ponsot Cuve du Cedre Clos de Vougeot Grand Cru 2017,red-wine
Laurent Ponsot Cuve du Cedre Clos de Vougeot Grand Cru 2018,red-wine
Laurent Ponsot Cuve du Noyer Beaune 1er Cru 2017,red-wine
Lavau Rasteau 2019,red-wine
Lazzeretti Brunello di Montalcino 2018,red-wine
Lazzeretti Riserva Brunello di Montalcino 2015,red-wine
Lpez de Heredia Via Tondonia Reserva 2011,red-wine
Le Calvane Quercione Chianti 2020,red-wine
Le Cinciole Aluigi Campo ai Peri Gran Selezione Chianti Classico 2018,red-wine
Le Cinciole Camalaione 2016,red-wine
Le Cinciole Petresco 2018,red-wine
Le Clos du Caillou Les Safres ChteauneufduPape 2019,red-wine
Le Clos Jordanne Jordan Village Pinot Noir 2020,red-wine
Le Clos Jordanne Le Grand Clos Pinot Noir 2020,red-wine
Le Dix de Los Vascos 2017,red-wine
le Fat Bastard Cabernet Sauvignon Pays DOC,red-wine
le Fat Bastard Merlot Pays DOc,red-wine
le Fat Bastard Shiraz Pays DOc,red-wine
Le Fonti di Panzano Riserva Chianti Classico 2018,red-wine
Le Gouleyant Malbec 2020,red-wine
Le Gravillas Gigondas 2020,red-wine
Le Gravillas Sablet Ctes du RhneVillages 2020,red-wine
Le Macchiole Bolgheri Rosso 2020,red-wine
Le Margaux du Chteau de Malleret 2015,red-wine
Le Petit Lion du Marquis de Las Cases 2015,red-wine
Le Ragose Recioto della Valpolicellla Classico 2020,red-wine
Le Ragose Riserva Amarone della Valpolicella Classico 2011,red-wine
Le Serre Nuove dellOrnellaia 2021,red-wine
Le Vieux Donjon ChteauneufduPape 2020,red-wine
Le Vigne Di Domenico Cabernet Sauvignon 2019,red-wine
Le Vigne di Zam Vigne 50 Anni Merlot 2019,red-wine
Le Vigne di Zam Il Refosco 2018,red-wine
Le Volte dellOrnellaia,red-wine
Le Volte dellOrnellaia 2021,red-wine
Leaning Post Cuve Winona 2020,red-wine
Leaning Post Pinot Noir 2021,red-wine
Leeu Passant Old Vines Basson Cinsault 2020,red-wine
Leeuwin Estate Art Series Cabernet Sauvignon 2017,red-wine
