name,type
Penfolds Maxs Adelaide Hills Chardonnay 2018,white-wine
Peninsula Ridge Falcons Nest Barrel Aged Chardonnay 2020,white-wine
Peninsula Ridge Inox Chardonnay VQA,white-wine
Peninsula Ridge Pinot Grigio VQA,white-wine
Peninsula Ridge Sauvignon Blanc VQA,white-wine
Peninsula Ridge Tiny Bubbles Sparkling Wine VQA,white-wine
Pere Ventura Primer Reserva Brut Cava,white-wine
Peregrine Sauvignon Blanc 2022,white-wine
PerrierJout Grand Brut whitewine,white-wine
Pet Nat by Louis Vallon Brut Organic,white-wine
Pet Nat by Louis Vallon Rose Organic,white-wine
Peter Drayton Wildstreak Chardonnay 2022,white-wine
Peter Lehmann Wigan Eden Valley Riesling 2016,white-wine
Peter Nicolay Bernkasteler Badstube Riesling Kabinett 2021,white-wine
Peter Zemmer Pinot Grigio 2022,white-wine
Pfaff Tradition Gewurztraminer 2020,white-wine
Phelps Creek Chardonnay 2018,white-wine
Philippe De Rothschild Chardonnay Pays dOc,white-wine
Philippe De Rothschild Sauvignon Blanc Pays dOc,white-wine
Philippe Gonet Blanc de Blancs Grand Cru whitewine 2011,white-wine
Philippe Gonet Extra Brut 3210 Blanc de Blancs whitewine,white-wine
Philipponnat Grand Blanc Extra Brut whitewine 2014,white-wine
PichlerKrutzler Ried Loibenberg Wachau Riesling 2019,white-wine
Piedra Negra Alta Coleccin Torronts 2023,white-wine
Pierre Riffault Domaine du Carroir Perrin Sancerre 2020,white-wine
Pierre Sparr Brut Rserve Crmant dAlsace,white-wine
Pierre Sparr Gewurztraminer,white-wine
Pierre Sparr Grande Rserve Gewurztraminer 2021,white-wine
Pierre Sparr Grande Rserve Pinot Gris 2020,white-wine
Pierre Sparr Grande Rserve Riesling 2020,white-wine
Pighin Pinot Grigio 2021,white-wine
Pighin Sauvignon Blanc 2021,white-wine
Pink Poodle Sparkling Ros,white-wine
Pio Cesare LAltro Langhe Chardonnay 2021,white-wine
Pio Cesare Piodilei Langhe Chardonnay 2019,white-wine
Piper Heidsieck Brut whitewine,white-wine
Pitars Braida Santa Cecilia Pinot Grigio 2020,white-wine
Pitars Brut Ros Prosecco 2020,white-wine
Pitars Extra Dry Prosecco 2021,white-wine
Pitars Millesimato Extra Dry Prosecco 2021,white-wine
Planeta Chardonnay 2021,white-wine
Planeta Didacus Chardonnay 2019,white-wine
Poderi dal Nespoli Orange Wine 2021,white-wine
Poggio alle Gazze dellOrnellaia 2021,white-wine
Pol Roger Brut whitewine,white-wine
Pomelado Orange Wine 2021,white-wine
Pommery Brut Royal whitewine,white-wine
Pommery Pink Pop Ros whitewine,white-wine
Pommery POP Extra Sec whitewine,white-wine
Pondview Dragonfly Pinot Grigio VQA,white-wine
Popcorn Chardonnay VQA,white-wine
Porta 6 White,white-wine
Porta Da Ravessa Special Edition White 2020,white-wine
Propostei Ebernach Riesling Trocken Mosel 2021,white-wine
Prosper Maufoux La Pice Sous le Bois Meursault 1er Cru 2018,white-wine
Proud Pour For The Sea Pinot Gris 2019,white-wine
Provolo Soave Veneto DOC,white-wine
Pure Bright Chardonnay,white-wine
Quai du Vin Signature Series White VQA,white-wine
Quai du Vin Vidal VQA,white-wine
Quails Gate Chardonnay,white-wine
Quails Gate Stewart Family Reserve Chardonnay 2020,white-wine
Quartz Reef Methode Traditionelle Sparkling,white-wine
Queenston Mile Mile High Sparkling 2017,white-wine
Queenston Mile White 2018,white-wine
Quinta da Aveleda Vinho Verde,white-wine
Quinta da Devesa Superior Fernao Pires Douro 2019,white-wine
Quinta da Falorca Noblesse Oblige Encruzado 2015,white-wine
Quinta da Pedra alta Branco 2021,white-wine
Quinta Da Rede Grande Reserva Douro White 2019,white-wine
Quintessence Extra Brut Vrigny Premier Cru 2008,white-wine
Rabl Ried Steinhaus Rote Erde Riesling 2019,white-wine
Racine Santa Rita Hills Chardonany 2020,white-wine
Racine Wenzlau Vineyard Chardonnay 2020,white-wine
Racines Bentrock Vineyard Chardonnay 2018,white-wine
Racines Bentrock Vineyard Chardonnay 2019,white-wine
Racines Sandford  Benedict Vineyard Chardonnay 2018,white-wine
Racines Sanford  Benedict Vineyard Chardonnay 2019,white-wine
Racines Santa Rita Hills Chardonnay 2019,white-wine
Racines Santa Rita Hills Cuve Chardonnay 2018,white-wine
Racines Wenzlau Family Vineyard Chardonnay 2019,white-wine
Racines Wenzlau Vineyard Chardonnay 2018,white-wine
Radford Dale The Renaissance of Chenin Blanc 2020,white-wine
Radford Dale Vinum Chenin Blanc 2022,white-wine
Radio Boka Verdejo,white-wine
Raimbault BelAir Vouvray 2020,white-wine
Rapaura Springs Bouldevines Vineyard Chardonnay 2019,white-wine
Rapaura Springs Reserve Chardonnay 2021,white-wine
Rapaura Springs Reserve Pinot Gris 2022,white-wine
Rapaura Springs Sauvignon Blanc,white-wine
Rare Brut whitewine 2008,white-wine
Rashi Vineyards Joyvin White KPM,white-wine
Raymond Family Classic Chardonnay,white-wine
Raymond Reserve Selection Chardonnay 2020,white-wine
Rmi Leroy Blanc de Noirs whitewine 2017,white-wine
Rmi Leroy Extra Brut whitewine,white-wine
Rmi Leroy Les Crots Ros de Saigne whitewine 2015,white-wine
Rmi Leroy Mer Sur Mont Extra Brut whitewine 2014,white-wine
Rmi Leroy Ros whitewine,white-wine
Recanti Yasmin White ChardonnaySauvignon Blanc KPM 2021,white-wine
Red Tractor Chardonnay 2021,white-wine
Redstone Chardonnay 2020,white-wine
Redstone Limestone Ridge South Riesling 2020,white-wine
Redtail Pinot Gris VQA,white-wine
Redtail Reserve Chardonnay 2017,white-wine
Redtail Vineyards Chardonnay VQA,white-wine
Redtail Vineyards Fum Gris VQA,white-wine
Reichsgraf von Kesselstatt Piesporter Goldtrpfchen Riesling Sptlese 2015,white-wine
Reichsgraf von Kesselstatt Scharzhofberger Feinherb Saar Riesling Kabinett 2019,white-wine
Reichsrat von Buhl Forster Ungeheuer GG Riesling 2018,white-wine
Reif Estate Riesling VQA,white-wine
Reif Reserve Gewrztraminer 2021,white-wine
Relax Pinot Grigio,white-wine
Relax Riesling Mosel,white-wine
Remi Niero Cuve de Chry Condrieu 2019,white-wine
Remi Niero Les Ravines Condrieu 2018,white-wine
Remy Martin Tercet,white-wine
Remy Pannier Muscadet Svre et Maine 2021,white-wine
Remy Pannier Sancerre,white-wine
Remy Pannier Sauvignon Blanc Val De Loire IGP,white-wine
Renato Ratti Brigata Chardonnay 2022,white-wine
Ren Mur Clos Saint Landelin Riesling 2018,white-wine
Restless River Ava Marie Chardonnay 2018,white-wine
Rex Hill Seven Soils Chardonnay 2019,white-wine
Rhys Alpine Vineyard Chardonnay 2016,white-wine
Rhys Anderson Valley Chardonnay 2015,white-wine
Rhys Bearwallow Vineyard Chardonnay 2015,white-wine
Rhys Mt Pajaro Vineyard Chardonnay 2017,white-wine
Rhys Mt Pajaro Vineyard Chardonnay 2018,white-wine
Rhys Vineyards Horseshoe Vineyard Chardonnay 2018,white-wine
Richard G Peterson Brut Sparkling Ros 2014,white-wine
Rigal Original Gros Manseng Vin Orange 2021,white-wine
Rings Riesling Trocken 2021,white-wine
Rippon Gewrztraminer 2020,white-wine
Rippon Mature Vine Riesling 2020,white-wine
Rippon Sauvignon Blanc 2020,white-wine
River Farm Sauvignon Blanc 2022,white-wine
Riverlore Sauvignon Blanc Marlborough,white-wine
Roaming Dog Chardonnay 2020,white-wine
Robert Mondavi Fum Blanc 2019,white-wine
Robert Mondavi Private Selection Sauvignon Blanc,white-wine
Robert Mondavi Reserve Fum Blanc 2019,white-wine
Robert Mondavi To Kalon Vineyard Reserve Fum Blanc 2016,white-wine
Robert Mondavi Winery Napa Valley Sauvignon Blanc,white-wine
Robert Oatley Signature Series Chardonnay,white-wine
Robert Weil Junior Weissburgunder 2020,white-wine
Robertson Winery Chenin Blanc,white-wine
Roblin Matthias et Emile Enclos de Mambray Sancerre 2021,white-wine
Rocca delle Mace Campo Maccione Vermentino 2021,white-wine
Rocca Delle Mace Sasyr SangioveseSyrah 2020,white-wine
Rocca Delle Macie Moonlite Toscana IGT,white-wine
Roche de Bellene Collection Bellenum Les Charmes Meursault 1er Cru 2018,white-wine
Roche de Bellene Les Combettes PulignyMontrachet 1er Cru 2016,white-wine
Roche de Bellene Les Preuses Chablis Grand Cru 2018,white-wine
Roche de Bellene Vieilles Vignes Meursault 2016,white-wine
Rocim Mariana White Blend 2022,white-wine
Rock Point Pinot Gris 2020,white-wine
Rockway Foxcroft Riesling 2022,white-wine
Rockway Vineyards 9 White 2020,white-wine
Rockway Vineyards Pinot Gris 2021,white-wine
Rockway Vineyards Riesling 2020,white-wine
Rodney Strong Chardonnay 2019,white-wine
Rodney Strong Charlottes Home Sauvignon Blanc,white-wine
Roederer Estate Brut Sparkling,white-wine
Roger  Didier Raimbault Sancerre 2022,white-wine
Roger et Didier Raimbault Vieilles Vignes Sancerre 2018,white-wine
Roger Pabiot Coteau des Girarmes PouillyFum,white-wine
Romain Duvernay ChteauneufduPape Blanc 2019,white-wine
Rombauer Sauvignon Blanc 2021,white-wine
Romeo Mimosa,white-wine
Romeo Peach Bellini,white-wine
Romeo Prosecco,white-wine
Romeo Verdejo 2021,white-wine
Roots 91 Bianco Igt Calabria 2019,white-wine
Ropiteau CortonCharlemagne Grand Cru 2018,white-wine
Ropiteau Les Rougeots Meursault 2018,white-wine
Rosato Bambino,white-wine
Rosehall Run Indigo Sparkling Wine VQA,white-wine
Rosehall Run Pixie Sparkling Ros VQA,white-wine
Rosehall Run Unoaked Chardonnay VQA,white-wine
Rosewood Neptune Riesling 2018,white-wine
Rosewood Riesling AF 2020,white-wine
Rosie Sparkling Ros,white-wine
Rosso Sparkling,white-wine
Rotem  Mounir Saouma Magis ChteauneufduPape Blanc 2019,white-wine
Route 62 Sauvignon Blanc 2022,white-wine
Rouvalis Assyrtiko 2021,white-wine
Rouvalis Syracho 2019,white-wine
Royal Tokaji Blue Label 5 Puttonyos Tokaji Asz 2017,white-wine
Royal Tokaji Red Label 5 Puttonyos Tokaji Asz 2017,white-wine
RS Tinto Bruto 2019,white-wine
Rtvelisi Kisi White Dry Wine 2021,white-wine
Ruffino Lumina Pinot Grigio IGT,white-wine
Ruffino Orvieto Classico,white-wine
Ruffino Prosecco,white-wine
Ruffino Prosecco Rose DOC,white-wine
Ruinart Brut Blanc de Blancs whitewine,white-wine
Ruinart Brut Ros whitewine,white-wine
Ruppertsberger Pfalz Trocken Riesling 2021,white-wine
Russell  Suitor Son Of A Bull Riesling Tasmania 2021,white-wine
Rustenberg Five Soldiers Chardonnay 2020,white-wine
Rustenberg Stellenbosch Chenin Blanc 2021,white-wine
Sacred Hill Hawkes Bay Chardonnay 2022,white-wine
Saint Clair Family Estate Sauvignon Blanc,white-wine
Saint Clair Pioneer Block 11 Chardonnay 2019,white-wine
SaintRoch Ctes du Roussillon Corbarol 2021,white-wine
Saintly The Good Sauvignon Blanc VQA,white-wine
Saintly The Good Sparkling Ros VQA,white-wine
Saintly The Good Sparkling VQA,white-wine
Salomon Wein GmbH Wieden Gruner Veltliner 2021,white-wine
San Pietro Vino Bianco da Uve Passite,white-wine
Sand Point Chardonnay,white-wine
Sandbanks Dunes White VQA,white-wine
Sandbanks Pinot Grigio VQA,white-wine
Sandbanks Riesling VQA,white-wine
Sandbanks RieslingGewrztraminer VQA,white-wine
Sandbanks Route 33 White VQA,white-wine
Sandbanks Shoreline Chardonnay Pinot Grigio VQA,white-wine
Sandbanks Sparkling Ros VQA,white-wine
Sandbanks Summer White VQA,white-wine
SantAnna Extra Dry Prosecco,white-wine
Santa Carolina Chardonnay,white-wine
Santa Carolina Gran Reserva Chardonnay 2019,white-wine
Santa Carolina Reserva Chardonnay,white-wine
Santa Carolina Reserva Sauvignon Blanc,white-wine
Santa Carolina Sauvignon Blanc,white-wine
Santa Julia Organic Torronts 2022,white-wine
Santa Margherita Brut Ros Sparkling,white-wine
Santa Margherita Brut Valdobbiadene Prosecco Superiore,white-wine
Santa Margherita Pinot Grigio,white-wine
Santa Rita 120 Reserva Especial Sauvignon Blanc,white-wine
Santa Rita Floresta Chardonnay 2021,white-wine
Santa Rita Secret Reserve Sauvignon Blanc,white-wine
Santi Sortesele Pinot Grigio 2021,white-wine
Santo Wines 1911 Santorini Nykteri,white-wine
Santo Wines Santorini Assyrtiko 2021,white-wine
Saturday Sun Brilliant White Harvest VQA,white-wine
Sausenheimer Honigsack Riesling Kalkstein Trocken 2018,white-wine
Sawmill Creek Chardonnay,white-wine
Sawmill Creek Dry White,white-wine
Sawmill Creek Pinot Grigio Chardonnay,white-wine
Sawmill Creek Riesling,white-wine
Saxenburg Private Collection Chardonnay 2021,white-wine
Schloss Johannisberg Gelblack Feinherb Riesling 2021,white-wine
Schloss Johannisberg Grnlack Riesling Sptlese 2022,white-wine
Schloss Johannisberg Rotlack Riesling Kabinett 2021,white-wine
Schlossgut Diel Nahesteiner Riesling Trocken 2018,white-wine
Schwarzboeck Rose Sekt Brut,white-wine
Sebastiani Vineyards Chardonnay,white-wine
Segura Viudas Brut Reserva Cava,white-wine
Segura Viudas Brut Rose DO Cava,white-wine
Segura Viudas Heredad Reserva Brut Cava 2021,white-wine
Seifried Nelson Sauvignon Blanc 2022,white-wine
Selaks Sauvignon Blanc,white-wine
Selbach Oster Noble R Riesling Beerenauslese 2018,white-wine
Selbach Tradition Feinherb Riesling Kabinett 2020,white-wine
Selbach Zeltinger Schlossberg Riesling Sptlese 2016,white-wine
Selbach Zeltinger Sonnenuhr Riesling Auslese 2019,white-wine
SelbachOster Bernkastler Badstube Riesling Auslese 2019,white-wine
SelbachOster Dry Gewrztraminer 2020,white-wine
SelbachOster Zeltinger Schlossberg Alte Reben Feinherb Riesling Sptlese 2018,white-wine
SelbachOster Zeltinger Sonnenuhr Riesling Sptlese 2019,white-wine
Semeli Mantinia Moschofilero 2021,white-wine
Semeli Oreinos Helios White 2021,white-wine
Sepp Moser Riesling Reserve Ried Gebling Erste Lage 2020,white-wine
Sergio Zenato Riserva Lugana 2020,white-wine
Settesoli Vermentino IGT Terre Siciliane,white-wine
Shafer Red Shoulder Ranch Chardonnay 2021,white-wine
Shale Ridge Ridge White VQA,white-wine
Shalva Gvaramadze Qvevri Khikhvi 2018,white-wine
Shalva Gvaramadze Tsarapi Qvevri 2018,white-wine
Shannon Ridge Buck Shack Whitetail Chardonnay 2020,white-wine
Shannon Ridge High Valley Vineyard Sauvignon Blanc 2021,white-wine
Sheild Sauvignon Blanc 2022,white-wine
Shelter Bay Marlborough Sauvignon Blanc,white-wine
Sidewood Chardonnay 2019,white-wine
Sidewood Mappinga Chardonnay 2019,white-wine
Sidewood Sauvignon Blanc 2021,white-wine
Sierra Cantabria Organza 2018,white-wine
Sierra Norte 1564 Natural 2020,white-wine
Sigalas Aa 2021,white-wine
Sigalas Santorini Assyrtiko 2022,white-wine
Signorello Hopes Cuve Chardonnay 2019,white-wine
Simi Chardonnay 2021,white-wine
SimonnetFebvre Fourchaume Chablis 1er Cru 2019,white-wine
Simonsig Kaapse Vonkel Brut Ros MCC 2020,white-wine
SiSi Riesling PDO Stajerska 2022,white-wine
SiSi Sauvignon Blanc PDO Stajerska 2022,white-wine
SiSi Traminer PDO Stajerska 2022,white-wine
Sisi Yellow Muscat PDO Stajerska 2022,white-wine
Sistina Pecorino Terre Di Chieti IGT,white-wine
Skouras Armyra 2021,white-wine
Skouras Cuve Prestige White 2022,white-wine
Skouras Salto Wild Yeast Mavrofilero 2021,white-wine
Skouras Wild Ferment Assyrtiko 2022,white-wine
Small Mercy Upbeat White,white-wine
Smoking Loon Pinot Grigio,white-wine
Smoking Loon Sauvignon Blanc,white-wine
Sogrape Gazela Vinho Verde,white-wine
Soho Ziggy Pinot Gris 2022,white-wine
Sola Nero White,white-wine
Sonnen Mulde Riesling 2021,white-wine
SonomaCutrer Russian River Ranches Chardonnay,white-wine
Sons of Eden Freya Riesling 2022,white-wine
Southbrook Triomphe Orange Wine VQA,white-wine
Southbrook Triomphe Organic Chardonnay 2019,white-wine
Southbrook Triomphe Organic Riesling 2021,white-wine
Southbrook Vidal Skin Fermented White Orange Wine VQA,white-wine
Speck Bros Family Tree The Goat Lady Chardonnay VQA,white-wine
Speck Bros Free Bird Riesling VQA,white-wine
Speck Bros Lazzara Bianco Secco VQA,white-wine
Speck Bros Sibling Rivalry White VQA,white-wine
Speck Bros Three of Hearts Pinot Grigio 2020,white-wine
Sperling Vineyards Old Vines Riesling 2019,white-wine
Spier Bay View Chardonnay,white-wine
Spinelli Unoaked Chardonnay Terre Di Chieti IGT,white-wine
Spioenkop Elgin Riesling 2017,white-wine
Sprucewood Shores Beach Glass White VQA,white-wine
Sprucewood Shores Pinot Grigio VQA,white-wine
Sprucewood Shores Riesling VQA,white-wine
Sprucewood Shores Sauvignon Blanc VQA,white-wine
Sprucewood Shores Sweet Select Riesling VQA,white-wine
Spumante Bambino,white-wine
Spumante Bambino Peach,white-wine
Spy Valley Envoy Sauvignon Blanc 2016,white-wine
Spy Valley Sauvignon Blanc 2022,white-wine
St Francis Chardonnay 2020,white-wine
Stadt Krems Grner Veltliner 2022,white-wine
Stadt Krems Ried Weinzierlberg 1TW Grner Vetliner 2021,white-wine
Stadt Krems Steinterrassen Riesling 2021,white-wine
Staete Landt Annabel Sauvignon Blanc 2022,white-wine
Stanners Vineyard Chardonnay VQA,white-wine
Steiner Ried Grillenparz 1TW Erste Lage Riesling 2020,white-wine
Stella Bella Luminosa Chardonnay 2019,white-wine
Stellenrust 56 Barrel Fermented Chenin Blanc 2020,white-wine
Sterling Vineyards Chardonnay,white-wine
Sterling Vintners Collection Chardonnay,white-wine
Stina Cuve White 2021,white-wine
Stoneleigh Latitude Sauvignon Blanc,white-wine
Stoneleigh Lighter Sauvignon Blanc,white-wine
Stoneleigh Marlborough Sauvignon Blanc,white-wine
Stonestreet Upper Barn Chardonnay 2017,white-wine
Stoney Ridge Pinot Grigio 2020,white-wine
Stoney Ridge Small Lot Chardonnay 2019,white-wine
Stratus Chardonnay 2021,white-wine
Stratus Field Blend Ancestral Sparkling 2021,white-wine
Stratus Field Blend Ancestral Sparkling Wine 2022,white-wine
Stratus Tollgate Chardonnay 2019,white-wine
Stratus White VQA,white-wine
Strewn Chardonnay Barrel Aged VQA,white-wine
Strewn Nurture White Blend VQA,white-wine
Strewn Two Vines Riesling Gewrztraminer VQA,white-wine
StudertPrm Maximinhof Graacher Himmelreich Riesling Kabinett 2021,white-wine
StudertPrm Wehlener Sonnenuhr Riesling Sptlese 2020,white-wine
Substance Sauvignon Blanc 2021,white-wine
SueAnn Staff Roberts Block Riesling 2019,white-wine
Sugar Loaf Sauvignon Blanc 2022,white-wine
Sugarbush Vineyards Chardonnay VQA,white-wine
Sugarbush Vineyards Gewrztraminer VQA,white-wine
Sugarbush Vineyards Riesling VQA,white-wine
Sunnybrook Estate Maple Apple Wine,white-wine
Susana Balbo Crios Torronts,white-wine
Sutil Reserve Sauvignon Blanc 2023,white-wine
Sync Sauvignon Blanc,white-wine
Taittinger Brut Rserve whitewine,white-wine
Taittinger Prestige Rose whitewine,white-wine
Taken Napa Valley Chardonnay 2019,white-wine
Taltarni Tach Brut Ros Sparkling 2015,white-wine
Tamaioasa Romaneasca Cotnari DOC,white-wine
Tantara Zotovich Chardonnay 2016,white-wine
Tapada do Marques Arinto Vinho Verde 2021,white-wine
Tapiz Seleccin de Barricas Blend de Blancs 2021,white-wine
Taralas Blanc de Noir Organic 2018,white-wine
Tarapac DeAlcoholized Sauvignon Blanc,white-wine
Tardo Sauvignon Blanc 2021,white-wine
Tarlant Brut Reserve whitewine,white-wine
Tarlant Cuve Louis Brut Nature whitewine 2005,white-wine
Tasca dAlmerita Regaleali Bianco 2021,white-wine
Tavernello Pinot Grigio Delle Venezie DOC,white-wine
Tawse Growers Blend Sauvignon Blanc 2020,white-wine
Tawse Limestone RidgeNorth Riesling 2020,white-wine
Tawse Quarry Road Chardonnay VQA,white-wine
Tawse Quarry Road Organic Riesling,white-wine
Tawse Robyns Block Chardonnay 2021,white-wine
Tawse Sketches of Niagara Chardonnay,white-wine
Tawse Sketches of Niagara Riesling 2021,white-wine
Tawse Spark Brut Sparkling VQA,white-wine
Tawse Spark Limestone Ridge Organic Brut Sparkling Riesling,white-wine
Tte De Lion Chenin Blanc,white-wine
Trk Ried Obere Kremser Sandgrube Reserve Grner Veltliner 2020,white-wine
Te Awa Left Field Pinot Gris 2021,white-wine
Te Henga Sauvignon Blanc Marlborough,white-wine
te Pa Oke Sauvignon Blanc 2019,white-wine
te Pa Reserve Collection Seaside Sauvignon Blanc 2021,white-wine
Teal Lake Chardonnay KPM,white-wine
Tenute Orestiadi Il Bianco di Ludovico Riserva 2019,white-wine
Teperberg Impressions Sauvignon BlancChardonnay KPM,white-wine
Terra Vega Sauvignon Blanc KPM,white-wine
Terras Lusas White Regional 2021,white-wine
Terre Rouge Fiddletown Viognier 2020,white-wine
Terres Secretes Les Sentinelles MconVillages 2020,white-wine
Tesch Karthuser Riesling Trocken 2019,white-wine
Tesch Knigsschild Riesling Trocken 2020,white-wine
Tesch Krone Riesling Trocken 2019,white-wine
Tesselaarsdal Chardonnay 2022,white-wine
THALIA White Assyrtiko  Sauvignon Blanc,white-wine
The Audacity of Thomas G Bright Chardonnay VQA,white-wine
The Audacity of Thomas G Bright Orange Wine VQA,white-wine
The Beachhouse Sauvignon Blanc,white-wine
The Crater Rim Sauvignon Blanc,white-wine
The Fishwives Club Sauvignon Blanc,white-wine
The Fledge  Co Vagabond White Blend 2021,white-wine
The Foreign Affair Brut Ros Sparkling,white-wine
The Hilt Estate Chardonnay 2018,white-wine
The Natural Orange Gruner Veltliner 2021,white-wine
The Ned Sauvignon Blanc,white-wine
The Pavillion Chenin Blanc,white-wine
The Roost Buncha Trouble Sparkling Ros VQA,white-wine
The Roost Two Wrongs Make A White VQA,white-wine
The Sun SkinFermented Vidal Orange Wine 2019,white-wine
The Tragically Hip Ahead by a Century Chardonnay 2021,white-wine
The Vinecrafter Chenin Blanc,white-wine
The Wolftrap White Blend,white-wine
Theopetra Estate Malagouzia Assyrtiko 2022,white-wine
Thibert Pre  Fils Les Cras PouillyFuiss 2014,white-wine
Thierry Drouin La Cte Dore SaintVran 2021,white-wine
Thirty Bench Winemakers Blend Riesling,white-wine
Thirty Seven Petaluma Gap Sonoma Chardonnay 2018,white-wine
Thornbury Sauvignon Blanc 2022,white-wine
Three Dog Winery Dog House White VQA,white-wine
Three Dog Winery Pinot Grigio VQA,white-wine
Three Dog Winery Reiki Riesling VQA,white-wine
Three Finger Jack Gold Mine Hills Chardonnay 2021,white-wine
Three Thieves Chardonnay,white-wine
Three Thieves Pinot Grigio,white-wine
Thymiopoulos Atma White XinomavroMalagousia 2021,white-wine
Tiefenbrunner Pinot Grigio,white-wine
Tierra Rica Sauvignon Blanc Organic,white-wine
Tierra y Sangre Smillon 2020,white-wine
Tilia Chardonnay 2022,white-wine
Tilleuls Cru Vallet Muscadet Svre et Maine 2018,white-wine
TIME Viognier 2018,white-wine
Toasted Head Chardonnay,white-wine
Toblino Foll Chardonnay 2019,white-wine
Toblino Pral Pinot Bianco 2019,white-wine
Tocornal Sauvignon Blanc,white-wine
Toi Toi Reserve Sauvignon Blanc 2022,white-wine
Tokaji Furmint Oreg Kiraly Late Harvest 2018,white-wine
Tokaji Szamorodni Oreg Kiraly Single Vineyard 2013,white-wine
Tokaji Szamorodni Sweet,white-wine
Tokara Chardonnay 2021,white-wine
Tokara Directors Reserve White 2019,white-wine
Tom Gore Chardonnay,white-wine
Tomich Woodside Vineyard Chardonnay 2021,white-wine
Tommasi Filodora Brut Prosecco,white-wine
Tommasi Le Fornaci Lugana 2020,white-wine
Tommasi Le Rosse Pinot Grigio,white-wine
Toro Bravo Sparkling Secco White,white-wine
Toro Bravo Verdejo Sauvignon Blanc DO La Mancha,white-wine
Torre Zambra Incastro Bianco 2022,white-wine
Trapiche Reserve Pinot Grigio,white-wine
Trapiche Terroir Series Limited Edition Finca El Tomillo Chardonnay 2019,white-wine
Tre Monti Vigna Rocca Romagna Albana Secco 2020,white-wine
Treana Blanc 2020,white-wine
Tremblay Fourchaume Chablis 1er Cru 2022,white-wine
Tresors De Loire Touraine Sauvignon AOC,white-wine
Trimbach 390th Anniversary Riesling 2016,white-wine
Trimbach Cuve Frdric Emile Riesling 2014,white-wine
Trimbach Pinot Blanc 2022,white-wine
Trimbach Riesling 2019,white-wine
Trinity Hill Gimblett Gravels Chardonnay 2017,white-wine
Trinity Oaks Chardonnay,white-wine
Trius Brut Ros Sparkling VQA,white-wine
Trius Brut VQA,white-wine
Trius Chardonnay VQA,white-wine
Trius Distinction Barrel Fermented Chardonnay 2021,white-wine
Trius Distinction Sauvignon Blanc 2020,white-wine
Trius Late Autumn Off Dry Riesling VQA,white-wine
Trius Pinot Grigio VQA,white-wine
Trius Riesling VQA,white-wine
Trius Sauvignon Blanc VQA,white-wine
Tsarine whitewine Blanc de Blancs,white-wine
Tsarine whitewine Cuvee Premium Brut 2018,white-wine
Tsiakkas Xynisteri 2022,white-wine
Tsilili Tsipouro Without Anise 2022,white-wine
Turk Ried Kremser Thurnerberg Grner Veltliner 2019,white-wine
Tussock Jumper Chenin Blanc 2022,white-wine
Tuzko Traminer 2021,white-wine
Tvishi White SemiSweet 2020,white-wine
Two Oceans Pinot Grigio,white-wine
Two Oceans Sauvignon Blanc,white-wine
Two Rivers Convergence Sauvignon Blanc 2023,white-wine
Tyler Bien Nacido W Block Chardonnay 2018,white-wine
Tyler Chardonnay 2021,white-wine
Tyler La Rinconada Chardonnay 2018,white-wine
Tyler Mae Chardonnay 2020,white-wine
Tyler Mae Estate Chardonnay 2020,white-wine
Tyler Sanford  Benedict Chardonnay 2018,white-wine
Tyrrells Hunter Valley Chardonnay 2019,white-wine
Tyrrells Hunter Valley Semillon 2022,white-wine
Umani Ronchi Vellodoro Pecorino 2022,white-wine
Umberto Cesari Liano ChardonnaySauvignon Blanc 2021,white-wine
Unapologetically Brash White VQA,white-wine
Undurraga Pinot Noir Brut Ros Sparkling,white-wine
Undurraga Terroir Hunter Sauvignon Blanc 2021,white-wine
Unorthodox Chenin BlancRoussanne KPM 2021,white-wine
Unorthodox Sauvignon Blanc KPM 2022,white-wine
Unshackled Sauvignon Blanc 2021,white-wine
UWC Samos High Peaks Dry Muscat 2021,white-wine
Val dOca Prosecco DOCG,white-wine
Valdemar Estates DuBrul Vineyard Chardonnay 2018,white-wine
Vale Do Gaio Reserve Douro DOC White 2017,white-wine
Vale do Homem Branco 2022,white-wine
Vallformosa Cultivare Xarello 2019,white-wine
Vasilikon Xynisteri 2022,white-wine
Vassaltis Barrel Aged Assyrtiko 2021,white-wine
Vassaltis Santorini Assyrtiko 2022,white-wine
Velenosi Querciantica Verdicchio dei Castelli di Jesi Classico 2021,white-wine
Velenosi Villa Angela Pecorino 2020,white-wine
Venetsanos Santorini Oak 2019,white-wine
Venetsanos Single Vineyard White 2021,white-wine
Vette di San Leonardo Sauvignon Blanc 2021,white-wine
Veuve Ambal Cremant De Bourgogne Grande Cuvee Brut,white-wine
Veuve Clicquot Brut whitewine,white-wine
Veuve Clicquot Brut Ros whitewine 2015,white-wine
Veuve Clicquot Brut Rose whitewine,white-wine
Veuve Clicquot Demi Sec whitewine,white-wine
Veuve Clicquot Extra Brut Extra Old whitewine,white-wine
Veuve Clicquot La Grande Dame Brut whitewine 2015,white-wine
Veuve Clicquot Ponsardin Brut Vintage whitewine,white-wine
Veuve Clicquot Rich whitewine,white-wine
Veuve Du Vernay Brut Sparkling,white-wine
Via Cobos Vinculum Chardonnay 2020,white-wine
Via Mayor Verdejo 2021,white-wine
Via Tarapac Reserva Sauvignon Blanc,white-wine
