name,type
Pieropan Ruberpan Vigna Monte Garzon Valpolicella Superiore 2019,red-wine
Pieropan Vigna Garzon Amarone della Valpolicella 2016,red-wine
Pierre Dupond Morgon Grands Cras 2019,red-wine
Pierre Lurton Bordeaux 2016,red-wine
Pierre Riffault Domaine du Carroir Perrin Sancerre 2020,white-wine
Pierre Sparr Brut Réserve Crémant d'Alsace,white-wine
Pierre Sparr Gewurztraminer,white-wine
Pierre Sparr Grande Réserve Gewurztraminer 2021,white-wine
Pierre Sparr Grande Réserve Pinot Gris 2020,white-wine
Pierre Sparr Grande Réserve Riesling 2020,white-wine
Pietra Pura Mandus Primitivo di Manduria 2021,red-wine
Pietradolce Barbagalli Etna Rosso 2017,red-wine
Pietradolce Rampante 2018,red-wine
Pietrame Edizione Limitata Montepulciano d'Abruzzo 2020,red-wine
Pieve Santa Restituta Rennina Brunello di Montalcino 2016,red-wine
Pighin Pinot Grigio 2021,white-wine
Pighin Sauvignon Blanc 2021,white-wine
Pine Ridge Napa Valley Cabernet Sauvignon 2021,red-wine
Pineto Brachetto d'Acqui DOCG 2020,red-wine
Pingus 2011,red-wine
Pinino Pinone Reserva Brunello di Montalcino 2016,red-wine
Pink Poodle Sparkling Rosé,white-wine
Pintas Character Red 2020,red-wine
Pio Cesare Barbaresco 2018,red-wine
Pio Cesare Barolo 2018,red-wine
Pio Cesare Fides Barbera d'Alba 2010,red-wine
Pio Cesare Fides Barbera d'Alba 2020,red-wine
Pio Cesare Il Bricco Barbaresco 2018,red-wine
Pio Cesare L'Altro Langhe Chardonnay 2021,white-wine
Pio Cesare Mosconi Barolo 2018,red-wine
Pio Cesare Ornato Barolo 2017,red-wine
Pio Cesare Ornato Barolo 2018,red-wine
Pio Cesare Piodilei Langhe Chardonnay 2019,white-wine
Piper Heidsieck Brut white-wine,white-wine
Piqueras VS Monastrell/Garnacha Tintorera 2017,red-wine
Pisse-Dru Beaujolais,red-wine
Pitars Braida Santa Cecilia Pinot Grigio 2020,white-wine
Pitars Brumâl Red 2017,red-wine
Pitars Brut Rosé Prosecco 2020,white-wine
Pitars Extra Dry Prosecco 2021,white-wine
Pitars Millesimato Extra Dry Prosecco 2021,white-wine
Pittacum Val de la Osa Mencia 2017,red-wine
Pitticco Migale 2019,red-wine
PKNT Cabernet Sauvignon Reserve,red-wine
PKNT Carmenère Reserve,red-wine
Planeta Chardonnay 2021,white-wine
Planeta Didacus Chardonnay 2019,white-wine
Planeta Eruzione 1614 Nerello Mascalese 2018,red-wine
Planeta Frappato 2021,red-wine
Planeta Maroccoli Syrah 2018,red-wine
Planeta Plumbago Nero d'Avola 2019,red-wine
Planeta Rojo Syrah 2019,red-wine
Planeta Santa Cecilia Noto 2018,red-wine
Plantagenet Lions' Circle Shiraz 2018,red-wine
Plantaze Monte Cheval Vranac,red-wine
Pleno Reserva 2016,red-wine
Plume Cabernet Sauvignon 2020,red-wine
Podere Il Palazzino Grosso Sanese Gran Selezione Chianti Classico 2016,red-wine
Poderi dal Nespoli Orange Wine 2021,white-wine
Poggio al Tesoro Mediterra 2019,red-wine
Poggio alle Gazze dell'Ornellaia 2021,white-wine
Poggio Antico Altero Brunello di Montalcino 2017,red-wine
Poggio Bonelli Chianti Classico Riserva 2018,red-wine
Poggio Civetta Governo All'Uso 2020,red-wine
Poggio Il Castellare Brunello di Montalcino 2017,red-wine
Poggio Landi Brunello di Montalcino Riserva 2016,red-wine
Poggio San Polo Brunello di Montalcino 2017,red-wine
Poggio San Polo Podernovi Brunello di Montalcino 2015,red-wine
Pol Roger Brut white-wine,white-wine
Poliziano In Violas Merlot 2018,red-wine
Poliziano Le Caggiole Vino Nobile de Montepulciano 2017,red-wine
Pomar Junction Vineyard Cabernet Sauvignon 2019,red-wine
Pomelado Orange Wine 2021,white-wine
Pommery Brut Royal white-wine,white-wine
Pommery Pink Pop Rosé white-wine,white-wine
Pommery POP Extra Sec white-wine,white-wine
Pondview Dragonfly Pinot Grigio VQA,white-wine
Ponte Pellegrino Aglianico 2018,red-wine
Pontificis GSM,red-wine
Popcorn Chardonnay VQA,white-wine
Poplar Grove Cabernet Franc 2017,red-wine
Poplar Grove Merlot 2019,red-wine
Porcupine Ridge Syrah,red-wine
Porta 6 Lisboa VR,red-wine
Porta 6 White,white-wine
Porta Da Ravessa Special Edition White 2020,white-wine
Portia Prima La Encina 2019,red-wine
Portia Roble 2019,red-wine
Portia Summa 2018,red-wine
Portlandia Pinot Noir 2020,red-wine
Potente 2019,red-wine
Pound Cake Cabernet Sauvignon 2019,red-wine
Powers Sheridan Reserve Cabernet Sauvignon 2017,red-wine
Pradio Rok Rosso 2017,red-wine
Pradorey Finca la Mina Reserva 2017,red-wine
Prélude à Grand-Puy Ducasse 2015,red-wine
Presqu'ile Bien Nacido Pinot Noir 2019,red-wine
Primarius Pinot Noir 2020,red-wine
Primus Cabernet Sauvignon 2019,red-wine
Propostei Ebernach Riesling Trocken Mosel 2021,white-wine
Prosper Maufoux La Pièce Sous le Bois Meursault 1er Cru 2018,white-wine
Protagonist Cabernet Sauvignon 2018,red-wine
Proud Pour For The Sea Pinot Gris 2019,white-wine
Provolo Soave Veneto DOC,white-wine
Prugneto Romagna DOC Sangiovese Superiore,red-wine
Prunotto Barolo 2019,red-wine
Puddicombe 1797 Reserve Merlot 2019,red-wine
Puelles Gran Reserva 2008,red-wine
Puelles Reserva 2014,red-wine
Pujanza Norte 2018,red-wine
Punset Campo Quadro Barbaresco Reserva 2014,red-wine
Pure Bright Chardonnay,white-wine
Purple Cowboy Trail Boss Cabernet Sauvignon 2021,red-wine
Pym-Rae 2016,red-wine
Quadrus Red 2017,red-wine
Quai du Vin Signature Series Red VQA,red-wine
Quai du Vin Signature Series White VQA,white-wine
Quai du Vin Vidal VQA,white-wine
Quails' Gate Chardonnay,white-wine
Quails' Gate Pinot Noir,red-wine
Quails' Gate Stewart Family Reserve Chardonnay 2020,white-wine
Quails' Gate Stewart Family Reserve Pinot Noir 2020,red-wine
Quarisa Mrs. Q Cabernet Sauvignon 2018,red-wine
Quartz Reef Methode Traditionelle Sparkling,white-wine
Quatro Ventos Douro,red-wine
Quebrada de Macul Domus Aurea 2018,red-wine
Queenston Mile Mile High Sparkling 2017,white-wine
Queenston Mile Pinot Noir 2017,red-wine
Queenston Mile Vineyard Mile Red 2019,red-wine
Queenston Mile White 2018,white-wine
Queiron De Gabriel Reserva Tempranillo Graciano 2011,red-wine
Queiron Mi Lugar Tempranillo Y Garnacha 2018,red-wine
Quilt Napa Valley Cabernet Sauvignon 2019,red-wine
Quinta da Aveleda Vinho Verde,white-wine
Quinta da Devesa Superior Fernao Pires Douro 2019,white-wine
Quinta da Falorca Lagar Reserva 2015,red-wine
Quinta da Falorca Noblesse Oblige Encruzado 2015,white-wine
Quinta da Lapa Homenagem Sta Teresa d'Ávila Reserva 2015,red-wine
Quinta da Manoella Vinhas Velhas 2019,red-wine
Quinta da Pedra alta Branco 2021,white-wine
Quinta Da Rede Grande Reserva Douro White 2019,white-wine
Quinta da Rede Reserva 2017,red-wine
Quinta de Pancas Grande Reserva 2016,red-wine
Quinta do Sagrado Reserva 2016,red-wine
Quinta dos Aciprestes Tinto 2017,red-wine
Quintessence Extra Brut Vrigny Premier Cru 2008,white-wine
R Wines Napa Cabernet Sauvignon 2021,red-wine
R. López de Heredia Viña Bosconia Reserva 2011,red-wine
R. López de Heredia Viña Cubillo Crianza 2014,red-wine
R. López de Heredia Viña Tondonia Reserva 2011,red-wine
Raúl Pérez La Vizcaína La Vitoriana 2020,red-wine
Rabl Ried Steinhaus Rote Erde Riesling 2019,white-wine
Racine Santa Rita Hills Chardonany 2020,white-wine
Racine Santa Rita Hills Pinot Noir 2019,red-wine
Racine Wenzlau Vineyard Chardonnay 2020,white-wine
Racines Bentrock Vineyard Chardonnay 2018,white-wine
Racines Bentrock Vineyard Chardonnay 2019,white-wine
Racines Cuvée Pinot Noir 2018,red-wine
Racines La Riconada Vineyard Pinot Noir 2018,red-wine
Racines La Rinconada Vineyard Pinot Noir 2019,red-wine
Racines Sainte Rose Santa Rita Hills Pinot Noir 2019,red-wine
Racines Sandford & Benedict Vineyard Chardonnay 2018,white-wine
Racines Sanford & Benedict Vineyard Chardonnay 2019,white-wine
Racines Sanford & Benedict Vineyard Pinot Noir 2018,red-wine
Racines Sanford & Benedict Vineyard Pinot Noir 2019,red-wine
Racines Santa Rita Hills Chardonnay 2019,white-wine
Racines Santa Rita Hills Cuvée Chardonnay 2018,white-wine
Racines Santa Rita Hills Pinot Noir 2019,red-wine
Racines Wenzlau Family Vineyard Chardonnay 2019,white-wine
Racines Wenzlau Vineyard Chardonnay 2018,white-wine
Radford Dale Black Rock 2019,red-wine
Radford Dale Freedom Pinot Noir 2021,red-wine
Radford Dale The Renaissance of Chenin Blanc 2020,white-wine
Radford Dale Vinum Chenin Blanc 2022,white-wine
Radio Boka Tempranillo VdEspana,red-wine
Radio Boka Tempranillo VDT Castilla,red-wine
Radio Boka Verdejo,white-wine
Radio-Coteau Dusty Lane Syrah 2017,red-wine
Raen Home Field Vineyard Fort Ross Seaview Pinot Noir 2017,red-wine
Raimbault Bel-Air Vouvray 2020,white-wine
Ramey Pedregal Vineyard Cabernet Sauvignon 2011,red-wine
Ranch 32 Cabernet Sauvignon 2020,red-wine
Rapaura Springs Bouldevines Vineyard Chardonnay 2019,white-wine
Rapaura Springs Pinot Noir 2020,red-wine
Rapaura Springs Reserve Chardonnay 2021,white-wine
Rapaura Springs Reserve Pinot Gris 2022,white-wine
Rapaura Springs Reserve Pinot Noir 2020,red-wine
Rapaura Springs Sauvignon Blanc,white-wine
Rapitala Hugonis 2016,red-wine
Rapitala Nuhar Pinot Nero Nero Avola 2019,red-wine
Rare Brut white-wine 2008,white-wine
Rascallion Pandiculation 2020,red-wine
Rashi Vineyards Joyvin Red KPM,red-wine
Rashi Vineyards Joyvin White KPM,white-wine
Ravanal Gran Reserva Cabernet Sauvignon 2019,red-wine
Ravanal Mario Ravanal 2017,red-wine
Ravenswood Vintners Blend Old Vine Zinfandel,red-wine
Raymond District Collection St. Helena Cabernet Sauvignon 2018,red-wine
Raymond Family Classic Cabernet Sauvignon,red-wine
Raymond Family Classic Chardonnay,white-wine
Raymond Family Classic North Coast Cabernet Sauvignon 2021,red-wine
Raymond Generations Cabernet Sauvignon 2019,red-wine
Raymond Reserve Selection Cabernet Sauvignon 2020,red-wine
Raymond Reserve Selection Chardonnay 2020,white-wine
Rémi Leroy Blanc de Noirs white-wine 2017,white-wine
Rémi Leroy Extra Brut white-wine,white-wine
Rémi Leroy Les Crots Rosé de Saignée white-wine 2015,white-wine
Rémi Leroy Mer Sur Mont Extra Brut white-wine 2014,white-wine
Rémi Leroy Rosé white-wine,white-wine
Résonance Pinot Noir 2019,red-wine
Résonance Résonance Vineyard Pinot Noir 2017,red-wine
Réva Barolo Cannubi 2018,red-wine
Réva Dolcetto d'Alba 2022,red-wine
Réva Ravera Barolo 2017,red-wine
Rcabernet Sauvignon 2021,red-wine
Re Manfredi Aglianico Del Vulture 2018,red-wine
Rebourgeon-Mure Volnay Les Santenots 1er Cru 2019,red-wine
Recanati Cabernet Sauvignon KP 2021,red-wine
Recanti Yasmin White Chardonnay/Sauvignon Blanc KPM 2021,white-wine
Red Anjou 50 2018,red-wine
Red Blend Portugal,red-wine
Red Car Estate Vineyard Pinot Noir 2015,red-wine
Red House Wine Co. Baco Cabernet Sauvignon VQA,red-wine
Red House Wine Co. Cabernet Merlot VQA,red-wine
Red House Wine Co. Cabernet Shiraz VQA,red-wine
Red Knot Cabernet Sauvignon,red-wine
Red Knot Shiraz,red-wine
Red Tractor Chardonnay 2021,white-wine
Rede Reserva 2016,red-wine
Rede Reserva 2018,red-wine
Redstone Chardonnay 2020,white-wine
Redstone Limestone Ridge South Riesling 2020,white-wine
Redtail Pinot Gris VQA,white-wine
Redtail Reserve Chardonnay 2017,white-wine
Redtail Vineyards Chardonnay VQA,white-wine
Redtail Vineyards Fumé Gris VQA,white-wine
Redtail Vineyards Pinot Noir 2017,red-wine
Refugio Ranch Petite Sirah 2017,red-wine
Reichsgraf von Kesselstatt Piesporter Goldtröpfchen Riesling Spätlese 2015,white-wine
Reichsgraf von Kesselstatt Scharzhofberger Feinherb Saar Riesling Kabinett 2019,white-wine
Reichsrat von Buhl Forster Ungeheuer GG Riesling 2018,white-wine
Reif Estate Cabernet Merlot VQA,red-wine
Reif Estate Riesling VQA,white-wine
Reif Reserve Gewürztraminer 2021,white-wine
Relax Pinot Grigio,white-wine
"Relax Red Blend, Rheinhessen",red-wine
"Relax Riesling, Mosel",white-wine
Remelluri Reserva 2015,red-wine
Remi Niero Cuvée de Chéry Condrieu 2019,white-wine
Remi Niero Les Ravines Condrieu 2018,white-wine
Remo Farina Amarone della Valpolicella Classico,red-wine
Remo Farina Amarone della Valpolicella Classico 2020,red-wine
Remo Farina Montefante Riserva Amarone della Valpolicella Classico 2016,red-wine
Remo Farina Ripasso Valpolicella Classico Superiore,red-wine
Remoissenet Père & Fils Chambolle-Musigny 1967,red-wine
Remoissenet Père & Fils Les Beaumonts Vosne-Romanée 1966,red-wine
Remoissenet Père & Fils Les Damodes Nuits-Saint-Georges 1er Cru 2018,red-wine
Remoissenet Père & Fils Richebourg Grand Cru 1953,red-wine
Remoissenet Père & Fils Savigny-lès-Beaune Rouge 2018,red-wine
Remoissenet Père & Fils Volnay 1967,red-wine
Remy Martin Tercet,white-wine
Remy Pannier Muscadet Sèvre et Maine 2021,white-wine
Remy Pannier Sancerre,white-wine
Remy Pannier Sauvignon Blanc Val De Loire IGP,white-wine
Renato Ratti Brigata Chardonnay 2022,white-wine
Renato Ratti Conca Barolo 2018,red-wine
Renato Ratti Marcenasco Barolo 2019,red-wine
Renato Ratti Ochetti Nebbiolo 2021,red-wine
Renato Ratti Rocche dell'Annunziata Barolo 2019,red-wine
René Bouvier Longeroies Marsannay 2019,red-wine
René Muré Clos Saint Landelin Riesling 2018,white-wine
Rendola Rosso Toscano,red-wine
Renieri Riserva Brunello di Montalcino 2016,red-wine
Rennersistas Zweigelt Organic 2020,red-wine
Restless River Ava Marie Chardonnay 2018,white-wine
Restless River Main Road & Dignity Cabernet Sauvignon 2019,red-wine
Revelation Cabernet Merlot,red-wine
Rex Hill Seven Soils Chardonnay 2019,white-wine
Reyneke Biodynamic Range Syrah 2019,red-wine
Reynvaan In The Rocks Syrah 2017,red-wine
Reynvaan The Classic 2018,red-wine
Reynvaan The Contender Syrah 2017,red-wine
Rhonéa Tradition Rasteau 2020,red-wine
Rhys Alpine Hillside Pinot Noir 2017,red-wine
Rhys Alpine Vineyard Chardonnay 2016,white-wine
Rhys Anderson Valley Chardonnay 2015,white-wine
Rhys Bearwallow Vineyard Chardonnay 2015,white-wine
Rhys Bearwallow Vineyard Pinot Noir 2018,red-wine
Rhys Horseshoe Vineyard Pinot Noir 2019,red-wine
Rhys Mt. Pajaro Vineyard Chardonnay 2017,white-wine
Rhys Mt. Pajaro Vineyard Chardonnay 2018,white-wine
Rhys Porcupine Hill Pinot Noir 2016,red-wine
Rhys Vineyards Horseshoe Vineyard Chardonnay 2018,white-wine
Rhys Vineyards Pinot Noir 2017,red-wine
Ricasoli Antico Feudo della Trappola 2020,red-wine
Ricasoli Rocca Guicciarda Riserva Chianti Classico,red-wine
Riccitelli Viñedos de Montaña Cabernet Franc 2018,red-wine
Riccitelli Viejos Viñedos en Pie Franco Malbec 2018,red-wine
Richard G. Peterson Brut Sparkling Rosé 2014,white-wine
Richard Hamilton Little Road Shiraz 2019,red-wine
Ridge Geyserville 2020,red-wine
Ridge Monte Bello 2020,red-wine
Ridge Monte Bello Cabernet Sauvignon 2019,red-wine
Ridgepoint Appassimento VQA,red-wine
Riecine Gittori Chianti Classico Gran Selezione 2019,red-wine
Rigal Original Gros Manseng Vin Orange 2021,white-wine
Riglos Gran Cabernet Franc 2018,red-wine
Ringbolt Cabernet Sauvignon,red-wine
Rings Pinot Noir 2021,red-wine
Rings Riesling Trocken 2021,white-wine
Rio Madre Graciano 2021,red-wine
Rioja Vega Crianza 2019,red-wine
Rioja Vega Edición Limitada Crianza 2019,red-wine
Riposte The Dagger Pinot Noir 2022,red-wine
Rippon Gewürztraminer 2020,white-wine
Rippon Mature Vine Pinot Noir 2018,red-wine
Rippon Mature Vine Riesling 2020,white-wine
Rippon Sauvignon Blanc 2020,white-wine
Riunite Lambrusco Frizzante,red-wine
River Farm Sauvignon Blanc 2022,white-wine
Rivera Il Falcone Riserva Castel del Monte,red-wine
Riverlore Sauvignon Blanc Marlborough,white-wine
Rizzi Barbaresco 2020,red-wine
Roaming Dog Chardonnay 2020,white-wine
Roaming Dog Red Blend 2018,red-wine
Robert Craig Howell Mountain Cabernet Sauvignon 2018,red-wine
Robert Craig Mount Veeder Cabernet Sauvignon 2018,red-wine
Robert Mondavi Cabernet Sauvignon 2018,red-wine
Robert Mondavi Fumé Blanc 2019,white-wine
Robert Mondavi Private Selection Rye Barrel Red,red-wine
Robert Mondavi Private Selection Sauvignon Blanc,white-wine
Robert Mondavi Reserve Cabernet Sauvignon 2013,red-wine
Robert Mondavi Reserve Cabernet Sauvignon 2015,red-wine
Robert Mondavi Reserve Cabernet Sauvignon 2018,red-wine
Robert Mondavi Reserve Fumé Blanc 2019,white-wine
Robert Mondavi To Kalon Vineyard Reserve Fumé Blanc 2016,white-wine
Robert Mondavi Winery Napa Valley Cabernet Sauvignon,red-wine
Robert Mondavi Winery Napa Valley Sauvignon Blanc,white-wine
Robert Oatley Signature Series Chardonnay,white-wine
Robert Oatley Signature Series Shiraz 2019,red-wine
Robert Weil Junior Weissburgunder 2020,white-wine
Roberto Cipresso Brunello di Montalcino 2018,red-wine
Roberto Voerzio Brunate Barolo 2017,red-wine
Roberto Voerzio Cerequio Barolo 2017,red-wine
Roberto Voerzio Fossati Barolo 2017,red-wine
Roberto Voerzio La Serra Barolo 2017,red-wine
Roberto Voerzio Riserva vigneto Pozzo dell'Annunziata Barbera d'Alba 2016,red-wine
Roberto Voerzio Rocche dell'Annunziata Barolo 2017,red-wine
Roberto Voerzio Torriglione Barolo 2015,red-wine
Robertson Winery Chapel Red,red-wine
Robertson Winery Chenin Blanc,white-wine
Roblin Matthias et Emile Enclos de Mambray Sancerre 2021,white-wine
Roc des Templiers Plan de Dieu Côtes du Rhône-Villages 2021,red-wine
Rocca delle Macìe Campo Maccione Vermentino 2021,white-wine
Rocca delle Macìe Chianti Classico,red-wine
Rocca delle Macìe Famiglia Zingarelli Riserva Chianti Classico 2019,red-wine
Rocca delle Macìe Riserva Chianti,red-wine
Rocca delle Macìe Riserva Chianti Classico 2020,red-wine
Rocca Delle Macìe Sasyr Sangiovese/Syrah 2020,white-wine
Rocca delle Macìe Single Vineyard Riserva di Fizzano Gran Selezione Chianti Classico 2019,red-wine
Rocca Delle Macie Chianti Vernaiolo DOCG,red-wine
Rocca Delle Macie Moonlite Toscana IGT,white-wine
Rocca di Castagnoli Poggio a'Frati Riserva Chianti Classico 2017,red-wine
Rocca di Castagnoli Vin Santo del Chianti Classico 2014,red-wine
Rocca Sveva Riserva Amarone della Valpolicella 2016,red-wine
Rocca Sveva Valpolicella Ripasso Superiore 2017,red-wine
Rocche Costamagna Rocche dell'Annunziata Bricco Francesco Riserva Barolo 2016,red-wine
Roche de Bellene Charmes-Chambertin Grand Cru 2008,red-wine
Roche de Bellene Clos des Chênes Volnay 1er Cru 2017,red-wine
Roche de Bellene Collection Bellenum Les Charmes Meursault 1er Cru 2018,white-wine
Roche de Bellene Les Combettes Puligny-Montrachet 1er Cru 2016,white-wine
Roche de Bellene Les Preuses Chablis Grand Cru 2018,white-wine
Roche de Bellene Les Toussaints Beaune 1er Cru 2017,red-wine
Roche de Bellene Vieilles Vignes Chambolle-Musigny Villages 2019,red-wine
Roche de Bellene Vieilles Vignes Meursault 2016,white-wine
Roche de Bellene Vieilles Vignes Vosne-Romanée 2019,red-wine
Rocim Mariana White Blend 2022,white-wine
Rock of Wisdom Mataro Barossa Valley 2019,red-wine
Rock of Wisdom Old Vine Grenache Barossa Valley 2019,red-wine
Rock of Wisdom Shiraz Barossa Valley 2019,red-wine
Rock Point Pinot Gris 2020,white-wine
Rockburn Pinot Noir 2022,red-wine
Rockway Foxcroft Riesling 2022,white-wine
Rockway Red,red-wine
Rockway Vineyards 9 White 2020,white-wine
Rockway Vineyards Gamay Noir 2019,red-wine
Rockway Vineyards Pinot Gris 2021,white-wine
Rockway Vineyards Riesling 2020,white-wine
Rodet CdRhone AOC,red-wine
Rodney Strong Alexander Valley Cabernet Sauvignon 2020,red-wine
Rodney Strong Chardonnay 2019,white-wine
Rodney Strong Charlotte's Home Sauvignon Blanc,white-wine
Rodney Strong Estate Russian River Valley Pinot Noir,red-wine
Rodney Strong Sonoma County Cabernet Sauvignon,red-wine
Rodney Strong Symmetry 2017,red-wine
Rodolfo Cosimi Terra Rossa Brunello di Montalcino 2017,red-wine
Roederer Estate Brut Sparkling,white-wine
Roger & Didier Raimbault Sancerre 2022,white-wine
Roger et Didier Raimbault Vieilles Vignes Sancerre 2018,white-wine
Roger Pabiot Coteau des Girarmes Pouilly-Fumé,white-wine
Rolf Binder Heinrich Shiraz/Mataro/Grenache 2016,red-wine
Rolf Binder Heysen Shiraz 2017,red-wine
Romain Duvernay Châteauneuf-du-Pape Blanc 2019,white-wine
Rombauer Napa Valley Cabernet Sauvignon 2019,red-wine
Rombauer Sauvignon Blanc 2021,white-wine
Romeo Mimosa,white-wine
Romeo Organic Monastrell 2019,red-wine
Romeo Peach Bellini,white-wine
Romeo Prosecco,white-wine
Romeo Verdejo 2021,white-wine
Roncolato Amarone della Valpolicella 2015,red-wine
Root 1 Carmenere Colchagua,red-wine
Roots 91 Bianco Igt Calabria 2019,white-wine
Ropiteau Corton-Charlemagne Grand Cru 2018,white-wine
Ropiteau Les Rougeots Meursault 2018,white-wine
Rosato Bambino,white-wine
Roscato Rosso IGT Provincia Di Pavia,red-wine
Rosehall Run Indigo Sparkling Wine VQA,white-wine
Rosehall Run Pinot Noir VQA,red-wine
Rosehall Run Pixie Sparkling Rosé VQA,white-wine
Rosehall Run Unoaked Chardonnay VQA,white-wine
Rosemount Diamond Shiraz,red-wine
Rosewood Neptune Riesling 2018,white-wine
Rosewood Riesling AF 2020,white-wine
Rosie Sparkling Rosé,white-wine
Rossetti Il Nostro Vin Santo del Chianti 2004,red-wine
Rosso Sparkling,white-wine
Rotem & Mounir Saouma Arioso Châteauneuf-du-Pape 2017,red-wine
Rotem & Mounir Saouma Magis Châteauneuf-du-Pape Blanc 2019,white-wine
Rotem & Mounir Saouma Omnia Châteauneuf-du-Pape 2019,red-wine
Rough Day Cabernet Sauvignon 2019,red-wine
Route 62 Sauvignon Blanc 2022,white-wine
Rouvalis Assyrtiko 2021,white-wine
Rouvalis Syracho 2019,white-wine
"Roux Père & Fils Les Cotilles, Pinot Noir, VdFrance",red-wine
Rowen Cooley Ranch Cabernet Sauvignon 2017,red-wine
Rowen Red Blend 2017,red-wine
Royal Tokaji Blue Label 5 Puttonyos Tokaji Aszú 2017,white-wine
Royal Tokaji Red Label 5 Puttonyos Tokaji Aszú 2017,white-wine
RS Tinto Bruto 2019,white-wine
Rtvelisi Kisi White Dry Wine 2021,white-wine
Rtvelisi Mukuzani Dry Red 2020,red-wine
Rtvelisi Saperavi Qvevri 2019,red-wine
Rubinelli Vajol Corte Sant Anna Amarone della Valpolicella Classico 2017,red-wine
Ruca Malen Capítulo dos Orgánico Malbec 2021,red-wine
Rucahue Cayetano Gran Reserva Cabernet Franc 2019,red-wine
Rucahue Cuasimodo Gran Reserva Cabernet Sauvignon 2019,red-wine
Ruchè di Castagnole Monferrato DOCG Laccento 2019,red-wine
Ruffino Aziano Chianti Classico DOCG,red-wine
Ruffino Chianti,red-wine
Ruffino Chianti Classico Riserva Ducale,red-wine
Ruffino Lodola Nuova 2016,red-wine
Ruffino Lumina Pinot Grigio IGT,white-wine
Ruffino Modus 2019,red-wine
Ruffino Orvieto Classico,white-wine
Ruffino Prosecco,white-wine
Ruffino Prosecco Rose DOC,white-wine
Ruffino Riserva Ducale Oro Gran Selezione Chianti Classico,red-wine
Ruinart Brut Blanc de Blancs white-wine,white-wine
Ruinart Brut Rosé white-wine,white-wine
Rulei Viña el Moral Viñedo Singular Garnacha 2018,red-wine
Rupert & Rothschild Baron Edmond 2018,red-wine
Ruppertsberger Pfalz Trocken Riesling 2021,white-wine
Russell & Suitor Son Of A Bull Riesling Tasmania 2021,white-wine
Rustenberg Five Soldiers Chardonnay 2020,white-wine
Rustenberg Peter Barlow 2019,red-wine
Rustenberg Stellenbosch Cabernet Sauvignon 2019,red-wine
Rustenberg Stellenbosch Chenin Blanc 2021,white-wine
Rutherford Ranch Cabernet Sauvignon 2019,red-wine
Rutini Colección Cabernet Sauvignon/Malbec 2021,red-wine
Rymill Classic Shiraz 2019,red-wine
Rymill Coonawarra Classic Cabernet Sauvignon 2018,red-wine
S by Ray Signorello Cabernet Sauvignon 2019,red-wine
S. Delafont Mosaïque 2020,red-wine
S. Sebastião Tinta Roriz/Syrah 2019,red-wine
Sacred Hill Hawke's Bay Chardonnay 2022,white-wine
Saint Clair Family Estate Sauvignon Blanc,white-wine
Saint Clair Pioneer Block 11 Chardonnay 2019,white-wine
Saint Mont Les Vieilles Vignes 2017,red-wine
Saint Tourelle AOC Bordeaux,red-wine
Saint-Émilion de Quintus 2020,red-wine
Saint-Roch Côtes du Roussillon Corbarol 2021,white-wine
Saint-Roch Corbarol Syrah/Grenache 2021,red-wine
Saintly The Good Sauvignon Blanc VQA,white-wine
Saintly The Good Sparkling Rosé VQA,white-wine
Saintly The Good Sparkling VQA,white-wine
Salentein Portillo Pinot Noir 2021,red-wine
Salentein Reserve Malbec 2021,red-wine
Salomon Undhof Gelber Wildrosen Traminer 2019,red-wine
Salomon Wein GmbH Wieden Gruner Veltliner 2021,white-wine
San Claudio II Vino Nobile di Montepulciano 2018,red-wine
San Fabiano Calcinaia Chianti Classico 2019,red-wine
San Felice Campogiovanni Brunello di Montalcino 2017,red-wine
San Felice Chianti Classico,red-wine
San Felice Il Grigio Gran Selezione Chianti Classico 2017,red-wine
San Leonardo 2017,red-wine
San Marzano Negroamaro Puglia IGP,red-wine
San Marzano Primitivo Puglia IGP,red-wine
San Marzano Talò Primitivo di Manduria 2022,red-wine
San Pedro 1865 Selected Vineyards Cabernet Sauvignon 2021,red-wine
San Pedro 1865 Selected Vineyards Carmenère 2021,red-wine
San Pedro 1865 Tayú Pinot Noir 2020,red-wine
San Pedro Sideral 2021,red-wine
San Pietro Vino Bianco da Uve Passite,white-wine
San Polino Helichrysum Brunello di Montalcino 2017,red-wine
San Polino Riserva Brunello di Montalcino 2015,red-wine
San Silvestro Patres Barolo 2018,red-wine
Sand Point Chardonnay,white-wine
Sandbanks Baco Noir Reserve VQA,red-wine
Sandbanks Baco Noir VQA,red-wine
Sandbanks Cabernet Franc VQA,red-wine
Sandbanks Dunes Red VQA,red-wine
Sandbanks Dunes White VQA,white-wine
Sandbanks French Kiss VQA,red-wine
Sandbanks Pinot Grigio VQA,white-wine
Sandbanks Riesling VQA,white-wine
Sandbanks Riesling-Gewürztraminer VQA,white-wine
Sandbanks Route 33 White VQA,white-wine
Sandbanks Shoreline Chardonnay Pinot Grigio VQA,white-wine
Sandbanks Sleeping Giant Foch-Baco Noir VQA,red-wine
Sandbanks Sparkling Rosé VQA,white-wine
Sandbanks Summer White VQA,white-wine
Sangenís i Vaqué Dara 2019,red-wine
Sangre De Toro Tempranillo,red-wine
Sangria Sintonia Red Kosher,red-wine
Sant'Anna Extra Dry Prosecco,white-wine
